Core,Latitude (N),Longitude (E),Depth (m),Basin,Age (ka),F. profunda (%),Time period,NPP(mg C/m2/day)
MD972138,-1.41,146.23,1912,WPac,19.6655,50.89543373,LGM,145.6594035
MD972138,-1.41,146.23,1912,WPac,21.6998,69.97152207,LGM,93.88098635
MD972138,-1.41,146.23,1912,WPac,23.2821,54.62478513,LGM,133.6734057
MD972141,8.78,121.28,3633,WPac,19.0622,51.65737189,LGM,143.1262015
MD972141,8.78,121.28,3633,WPac,19.5004,33.28503936,LGM,218.4954869
MD972141,8.78,121.28,3633,WPac,20.3769,57.92401698,LGM,123.8946904
MD972141,8.78,121.28,3633,WPac,20.596,28.9876311,LGM,241.2217998
MD972141,8.78,121.28,3633,WPac,21.2533,46.55278869,LGM,160.9774255
MD972141,8.78,121.28,3633,WPac,21.6915,31.18806744,LGM,229.3042954
MD972141,8.78,121.28,3633,WPac,21.9106,50.5208864,LGM,146.9210422
MD972141,8.78,121.28,3633,WPac,22.787,33.41223289,LGM,217.8565067
MD972141,8.78,121.28,3633,WPac,23.2252,49.40803174,LGM,150.7344592
MD972141,8.78,121.28,3633,WPac,23.6635,41.61162354,LGM,180.3751184
MD97-2141,8.47,121.17,3633,WPac,4.29,54.597,MLH,133.7589542
MD97-2141,8.47,121.17,3633,WPac,4.29,54.597,MLH,133.7589542
MD97-2141,8.47,121.17,3633,WPac,4.3379,57.75,MLH,124.3921186
MD97-2141,8.47,121.17,3633,WPac,4.3379,57.75,MLH,124.3921186
MD97-2141,8.47,121.17,3633,WPac,4.3857,56.5,MLH,128.024434
MD97-2141,8.47,121.17,3633,WPac,4.3857,56.5,MLH,128.024434
MD97-2141,8.47,121.17,3633,WPac,4.4814,53.25,MLH,137.9726051
MD97-2141,8.47,121.17,3633,WPac,4.4814,53.25,MLH,137.9726051
MD97-2141,8.47,121.17,3633,WPac,4.5293,53.381,MLH,137.5570535
MD97-2141,8.47,121.17,3633,WPac,4.5293,53.381,MLH,137.5570535
MD97-2141,8.47,121.17,3633,WPac,4.6729,55.75,MLH,130.2545385
MD97-2141,8.47,121.17,3633,WPac,4.6729,55.75,MLH,130.2545385
MD97-2141,8.47,121.17,3633,WPac,4.7207,50.877,MLH,145.7212421
MD97-2141,8.47,121.17,3633,WPac,4.7207,50.877,MLH,145.7212421
MD97-2141,8.47,121.17,3633,WPac,4.7686,50.877,MLH,145.7212421
MD97-2141,8.47,121.17,3633,WPac,4.7686,50.877,MLH,145.7212421
MD97-2141,8.47,121.17,3633,WPac,4.8164,54,MLH,135.6103586
MD97-2141,8.47,121.17,3633,WPac,4.8164,54,MLH,135.6103586
MD97-2141,8.47,121.17,3633,WPac,4.9121,57.855,MLH,124.0917372
MD97-2141,8.47,121.17,3633,WPac,4.9121,57.855,MLH,124.0917372
MD97-2141,8.47,121.17,3633,WPac,4.96,64.925,MLH,105.4490969
MD97-2141,8.47,121.17,3633,WPac,4.96,64.925,MLH,105.4490969
MD97-2141,8.47,121.17,3633,WPac,4.9924,65.027,MLH,105.2017258
MD97-2141,8.47,121.17,3633,WPac,4.9924,65.027,MLH,105.2017258
MD97-2141,8.47,121.17,3633,WPac,5.0573,61,MLH,115.4231346
MD97-2141,8.47,121.17,3633,WPac,5.0573,61,MLH,115.4231346
MD97-2141,8.47,121.17,3633,WPac,5.1222,58.435,MLH,122.44551
MD97-2141,8.47,121.17,3633,WPac,5.1222,58.435,MLH,122.44551
MD97-2141,8.47,121.17,3633,WPac,5.1871,69.75,MLH,94.36107164
MD97-2141,8.47,121.17,3633,WPac,5.1871,69.75,MLH,94.36107164
MD97-2141,8.47,121.17,3633,WPac,5.252,63.5,MLH,108.9664656
MD97-2141,8.47,121.17,3633,WPac,5.252,63.5,MLH,108.9664656
MD97-2141,8.47,121.17,3633,WPac,5.3169,58.253,MLH,122.9597197
MD97-2141,8.47,121.17,3633,WPac,5.3169,58.253,MLH,122.9597197
MD97-2141,8.47,121.17,3633,WPac,5.3493,56.858,MLH,126.9734338
MD97-2141,8.47,121.17,3633,WPac,5.3493,56.858,MLH,126.9734338
MD97-2141,8.47,121.17,3633,WPac,5.4142,62.75,MLH,110.8645924
MD97-2141,8.47,121.17,3633,WPac,5.4142,62.75,MLH,110.8645924
MD97-2141,8.47,121.17,3633,WPac,5.4791,61.22,MLH,114.8399155
MD97-2141,8.47,121.17,3633,WPac,5.4791,61.22,MLH,114.8399155
MD97-2141,8.47,121.17,3633,WPac,5.544,62,MLH,112.7957833
MD97-2141,8.47,121.17,3633,WPac,5.544,62,MLH,112.7957833
MD97-2141,8.47,121.17,3633,WPac,5.5764,62.657,MLH,111.1022526
MD97-2141,8.47,121.17,3633,WPac,5.5764,62.657,MLH,111.1022526
MD97-2141,8.47,121.17,3633,WPac,5.6413,60.457,MLH,116.8753339
MD97-2141,8.47,121.17,3633,WPac,5.6413,60.457,MLH,116.8753339
MD97-2141,8.47,121.17,3633,WPac,5.7062,57.5,MLH,125.1102421
MD97-2141,8.47,121.17,3633,WPac,5.7062,57.5,MLH,125.1102421
MD97-2141,8.47,121.17,3633,WPac,5.7387,54.25,MLH,134.8319652
MD97-2141,8.47,121.17,3633,WPac,5.7387,54.25,MLH,134.8319652
MD97-2141,8.47,121.17,3633,WPac,5.8036,62.594,MLH,111.2635377
MD97-2141,8.47,121.17,3633,WPac,5.8036,62.594,MLH,111.2635377
MD97-2141,8.47,121.17,3633,WPac,5.836,56.204,MLH,128.8999843
MD97-2141,8.47,121.17,3633,WPac,5.836,56.204,MLH,128.8999843
MD97-2141,8.47,121.17,3633,WPac,5.9009,69.925,MLH,93.98160649
MD97-2141,8.47,121.17,3633,WPac,5.9009,69.925,MLH,93.98160649
MD97-2141,8.47,121.17,3633,WPac,5.9658,63.714,MLH,108.4308505
MD97-2141,8.47,121.17,3633,WPac,5.9658,63.714,MLH,108.4308505
MD97-2141,8.47,121.17,3633,WPac,5.9982,63.84,MLH,108.1167207
MD97-2141,8.47,121.17,3633,WPac,5.9982,63.84,MLH,108.1167207
MD97-2141,8.47,121.17,3633,WPac,19.068,36.228,LGM,204.1798425
MD97-2141,8.47,121.17,3633,WPac,19.068,36.228,LGM,204.1798425
MD97-2141,8.47,121.17,3633,WPac,19.144,35.75,LGM,206.4395313
MD97-2141,8.47,121.17,3633,WPac,19.144,35.75,LGM,206.4395313
MD97-2141,8.47,121.17,3633,WPac,19.219,54.574,LGM,133.8298109
MD97-2141,8.47,121.17,3633,WPac,19.219,54.574,LGM,133.8298109
MD97-2141,8.47,121.17,3633,WPac,19.295,30,LGM,235.6637936
MD97-2141,8.47,121.17,3633,WPac,19.295,30,LGM,235.6637936
MD97-2141,8.47,121.17,3633,WPac,19.371,42.5,LGM,176.7229142
MD97-2141,8.47,121.17,3633,WPac,19.371,42.5,LGM,176.7229142
MD97-2141,8.47,121.17,3633,WPac,19.447,34.474,LGM,212.594911
MD97-2141,8.47,121.17,3633,WPac,19.447,34.474,LGM,212.594911
MD97-2141,8.47,121.17,3633,WPac,19.523,36.16,LGM,204.4997891
MD97-2141,8.47,121.17,3633,WPac,19.523,36.16,LGM,204.4997891
MD97-2141,8.47,121.17,3633,WPac,19.598,45.123,LGM,166.3653448
MD97-2141,8.47,121.17,3633,WPac,19.598,45.123,LGM,166.3653448
MD97-2141,8.47,121.17,3633,WPac,19.674,29.095,LGM,240.6261733
MD97-2141,8.47,121.17,3633,WPac,19.674,29.095,LGM,240.6261733
MD97-2141,8.47,121.17,3633,WPac,19.75,50.374,LGM,147.4187975
MD97-2141,8.47,121.17,3633,WPac,19.75,50.374,LGM,147.4187975
MD97-2141,8.47,121.17,3633,WPac,19.797,39.5,LGM,189.3620142
MD97-2141,8.47,121.17,3633,WPac,19.797,39.5,LGM,189.3620142
MD97-2141,8.47,121.17,3633,WPac,19.891,50.132,LGM,148.2425457
MD97-2141,8.47,121.17,3633,WPac,19.891,50.132,LGM,148.2425457
MD97-2141,8.47,121.17,3633,WPac,19.938,31.75,LGM,226.3564449
MD97-2141,8.47,121.17,3633,WPac,19.938,31.75,LGM,226.3564449
MD97-2141,8.47,121.17,3633,WPac,19.984,32.08,LGM,224.6429866
MD97-2141,8.47,121.17,3633,WPac,19.984,32.08,LGM,224.6429866
MD97-2141,8.47,121.17,3633,WPac,20.031,38.308,LGM,194.6313811
MD97-2141,8.47,121.17,3633,WPac,20.031,38.308,LGM,194.6313811
MD97-2141,8.47,121.17,3633,WPac,20.078,35.91,LGM,205.6803793
MD97-2141,8.47,121.17,3633,WPac,20.078,35.91,LGM,205.6803793
MD97-2141,8.47,121.17,3633,WPac,20.125,49.217,LGM,151.3989504
MD97-2141,8.47,121.17,3633,WPac,20.125,49.217,LGM,151.3989504
MD97-2141,8.47,121.17,3633,WPac,20.172,33.167,LGM,219.0901559
MD97-2141,8.47,121.17,3633,WPac,20.172,33.167,LGM,219.0901559
MD97-2141,8.47,121.17,3633,WPac,20.219,37.532,LGM,198.140322
MD97-2141,8.47,121.17,3633,WPac,20.219,37.532,LGM,198.140322
MD97-2141,8.47,121.17,3633,WPac,20.266,37.656,LGM,197.5753975
MD97-2141,8.47,121.17,3633,WPac,20.266,37.656,LGM,197.5753975
MD97-2141,8.47,121.17,3633,WPac,20.313,45,LGM,166.8371892
MD97-2141,8.47,121.17,3633,WPac,20.313,45,LGM,166.8371892
MD97-2141,8.47,121.17,3633,WPac,20.36,44.335,LGM,169.4114909
MD97-2141,8.47,121.17,3633,WPac,20.36,44.335,LGM,169.4114909
MD97-2141,8.47,121.17,3633,WPac,20.407,37.157,LGM,199.8586109
MD97-2141,8.47,121.17,3633,WPac,20.407,37.157,LGM,199.8586109
MD97-2141,8.47,121.17,3633,WPac,20.474,34.5,LGM,212.4676745
MD97-2141,8.47,121.17,3633,WPac,20.474,34.5,LGM,212.4676745
MD97-2141,8.47,121.17,3633,WPac,20.563,42.439,LGM,176.9713095
MD97-2141,8.47,121.17,3633,WPac,20.563,42.439,LGM,176.9713095
MD97-2141,8.47,121.17,3633,WPac,20.652,44.169,LGM,170.0602701
MD97-2141,8.47,121.17,3633,WPac,20.652,44.169,LGM,170.0602701
MD97-2141,8.47,121.17,3633,WPac,20.741,42.937,LGM,174.9535924
MD97-2141,8.47,121.17,3633,WPac,20.741,42.937,LGM,174.9535924
MD97-2141,8.47,121.17,3633,WPac,20.829,35.411,LGM,208.0572551
MD97-2141,8.47,121.17,3633,WPac,20.829,35.411,LGM,208.0572551
MD97-2141,8.47,121.17,3633,WPac,20.918,31.122,LGM,229.653392
MD97-2141,8.47,121.17,3633,WPac,20.918,31.122,LGM,229.653392
MD97-2141,8.47,121.17,3633,WPac,21.007,38.25,LGM,194.8914849
MD97-2141,8.47,121.17,3633,WPac,21.007,38.25,LGM,194.8914849
MD97-2141,8.47,121.17,3633,WPac,21.096,49.377,LGM,150.8422023
MD97-2141,8.47,121.17,3633,WPac,21.096,49.377,LGM,150.8422023
MD97-2141,8.47,121.17,3633,WPac,21.184,40.399,LGM,185.4824674
MD97-2141,8.47,121.17,3633,WPac,21.184,40.399,LGM,185.4824674
MD97-2141,8.47,121.17,3633,WPac,21.273,35.5,LGM,207.6313198
MD97-2141,8.47,121.17,3633,WPac,21.273,35.5,LGM,207.6313198
MD97-2141,8.47,121.17,3633,WPac,21.362,39.95,LGM,187.4100448
MD97-2141,8.47,121.17,3633,WPac,21.362,39.95,LGM,187.4100448
MD97-2141,8.47,121.17,3633,WPac,21.451,37,LGM,200.582419
MD97-2141,8.47,121.17,3633,WPac,21.451,37,LGM,200.582419
MD97-2141,8.47,121.17,3633,WPac,21.539,33.392,LGM,217.9580253
MD97-2141,8.47,121.17,3633,WPac,21.539,33.392,LGM,217.9580253
MD97-2141,8.47,121.17,3633,WPac,21.628,50.148,LGM,148.1879412
MD97-2141,8.47,121.17,3633,WPac,21.628,50.148,LGM,148.1879412
MD97-2141,8.47,121.17,3633,WPac,21.717,40.898,LGM,183.3634892
MD97-2141,8.47,121.17,3633,WPac,21.717,40.898,LGM,183.3634892
MD97-2141,8.47,121.17,3633,WPac,21.806,36,LGM,205.2545837
MD97-2141,8.47,121.17,3633,WPac,21.806,36,LGM,205.2545837
MD97-2141,8.47,121.17,3633,WPac,22.227,41.25,LGM,181.8833164
MD97-2141,8.47,121.17,3633,WPac,22.731,42.75,LGM,175.7085377
MD97-2141,8.47,121.17,3633,WPac,23.236,55.34,LGM,131.4900421
MD97-2141,8.47,121.17,3633,WPac,23.74,43.641,LGM,172.1404225
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.007,33.9,MLH,215.4233943
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.014,44,MLH,170.7233266
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.022,30.8,MLH,231.3624446
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.029,22.1,MLH,282.6785562
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.037,41.4,MLH,181.2561973
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.044,40.2,MLH,186.334325
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.051,58.8,MLH,121.420737
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.059,27.3,MLH,250.7799806
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.066,57.4,MLH,125.398651
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.074,40.8,MLH,183.7777222
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.081,48.6,MLH,153.5652194
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.089,32.4,MLH,222.9938391
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.096,55.2,MLH,131.9145999
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.103,16.9,MLH,318.6345495
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.111,34.9,MLH,210.5197591
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.118,43.8,MLH,171.5113496
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.126,21.8,MLH,284.6379903
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.133,25.8,MLH,259.5929325
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.141,38.7,MLH,192.8825169
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.148,28.5,MLH,243.9455299
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.155,22.4,MLH,280.7326107
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.163,16,MLH,325.3065924
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.17,14.3,MLH,338.2928855
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.178,17.2,MLH,316.4410847
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.185,21,MLH,289.9298057
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.193,43.8,MLH,171.5113496
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.2,51.8,MLH,142.656927
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.211,54.3,MLH,134.6768235
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.222,43.8,MLH,171.5113496
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.233,17.1,MLH,317.1705567
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.244,58,MLH,123.678117
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.256,25,MLH,264.4191254
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.267,14.9,MLH,333.6513331
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.278,16.3,MLH,323.0671976
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.289,38,MLH,196.0166057
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.3,13.6,MLH,343.7897027
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.311,12.3,MLH,354.236138
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.322,17.5,MLH,314.2627195
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.333,35,MLH,210.0355771
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.344,26.5,MLH,255.4423285
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.356,67.9,MLH,98.46748928
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.366,24.2,MLH,269.335044
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.377,23.7,MLH,272.4537968
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.388,47.8,MLH,156.4202099
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.398,25.2,MLH,263.2042299
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.409,57.9,MLH,123.9632245
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.42,31.8,MLH,226.0959924
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.43,58.5,MLH,122.2623853
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.441,52.5,MLH,140.3760004
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.452,62.9,MLH,110.4823401
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.462,31,MLH,230.2994307
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.473,46,MLH,163.0395111
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.484,45.2,MLH,166.070642
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.494,65.4,MLH,104.3020548
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.505,19.3,MLH,301.5038516
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.528,31.5,MLH,227.663215
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.552,14.7,MLH,335.1913977
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.575,27.6,MLH,249.0536234
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.598,14.6,MLH,335.9640937
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.621,37.9,MLH,196.4684706
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.645,30.9,MLH,230.8303258
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.668,48.2,MLH,154.9861408
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.691,29.3,MLH,239.4930222
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.715,27.8,MLH,247.9093259
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.738,19.9,MLH,297.3670637
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.761,27,MLH,252.5183044
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.785,27.2,MLH,251.3580882
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.808,31.6,MLH,227.1396041
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.831,33.1,MLH,219.4284142
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.854,37.1,MLH,200.1210922
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.878,13.4,MLH,345.3765639
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.901,31,MLH,230.2994307
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.924,46.3,MLH,161.917155
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.948,43.2,MLH,173.8973102
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.971,19.2,MLH,302.1988898
MEDECOS_II_M2,40.08583,24.54467,1018,Med,0.994,50.3,MLH,147.6702005
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.018,25.3,MLH,262.598877
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.056,41.7,MLH,180.0084384
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.094,35.7,MLH,206.6773405
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.133,30.4,MLH,233.503215
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.172,22.5,MLH,280.0869436
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.21,36.5,MLH,202.9050539
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.248,29.2,MLH,240.0451106
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.287,26.6,MLH,254.8548275
MEDECOS_II_M2,40.08583,24.54467,1018,Med,1.326,10.8,MLH,366.6847635
NS-14,36.64,27,505,Med,2.58309,39.5789,MLH,189.018305
NS-14,36.64,27,505,Med,2.86676,29.0526,MLH,240.8612104
NS-14,36.64,27,505,Med,3.04011,20.2105,MLH,295.2486119
NS-14,36.64,27,505,Med,3.19771,25.6842,MLH,260.286033
NS-14,36.64,27,505,Med,3.3553,21.8947,MLH,284.0179997
NS-14,36.64,27,505,Med,3.51289,13.0526,MLH,348.1503727
NS-14,36.64,27,505,Med,3.67049,33.6842,MLH,216.4964924
NS-14,36.64,27,505,Med,3.82808,24.4211,MLH,267.9673395
NS-14,36.64,27,505,Med,3.95415,21.4737,MLH,286.7846251
NS-14,36.64,27,505,Med,4.11175,20.6316,MLH,292.3996608
NS-14,36.64,27,505,Med,4.31662,21.0526,MLH,289.5788669
NS-14,36.64,27,505,Med,4.44269,24,MLH,270.5782381
NS-14,36.64,27,505,Med,4.56877,28.6316,MLH,243.2074445
NS-14,36.64,27,505,Med,4.66332,27.7895,MLH,247.9692705
NS-14,36.64,27,505,Med,4.72636,39.5789,MLH,189.018305
NS-14,36.64,27,505,Med,4.7894,52.6316,MLH,139.9512766
NS-14,36.64,27,505,Med,4.86819,31.1579,MLH,229.4636326
NS-14,36.64,27,505,Med,4.93123,27.7895,MLH,247.9692705
NS-14,36.64,27,505,Med,5.02579,26.5263,MLH,255.2876846
NS-14,36.64,27,505,Med,5.07307,29.8947,MLH,236.2358825
NS-14,36.64,27,505,Med,5.15186,21.8947,MLH,284.0179997
NS-14,36.64,27,505,Med,5.24642,26.5263,MLH,255.2876846
NS-14,36.64,27,505,Med,5.2937,31.1579,MLH,229.4636326
NS-14,36.64,27,505,Med,5.37249,28.6316,MLH,243.2074445
NS-14,36.64,27,505,Med,5.53009,21.8947,MLH,284.0179997
NS-14,36.64,27,505,Med,5.6404,26.5263,MLH,255.2876846
NS-14,36.64,27,505,Med,5.79799,26.1053,MLH,257.7744474
NS-14,36.64,27,505,Med,5.92407,33.6842,MLH,216.4964924
ODP 1082,-21.0939,11.8206,1291,SAtl,3.109090909,2.268431002,MLH,446.2811612
ODP 1082,-21.0939,11.8206,1291,SAtl,5.492727273,0.73664825,MLH,462.302649
ODP 1082,-21.0939,11.8206,1291,SAtl,22.84064516,1.937046005,LGM,449.6994997
ODP 1109C,-9.5,151.51,2210,WPac,1,50.5,MLH,146.9917175
ODP 1109C,-9.5,151.51,2210,WPac,1.3,61,MLH,115.4231346
ODP 1109C,-9.5,151.51,2210,WPac,1.8,58.1,MLH,123.3936652
ODP 1109C,-9.5,151.51,2210,WPac,2.3,67.7,MLH,98.92199456
ODP 1109C,-9.5,151.51,2210,WPac,3.9,71.8,MLH,90.01043581
ODP 1109C,-9.5,151.51,2210,WPac,5.5,60.5,MLH,116.7596715
ODP 1109C,-9.5,151.51,2210,WPac,19.2,48.8,LGM,152.8596513
ODP 1109C,-9.5,151.51,2210,WPac,20.9,61.7,LGM,113.5776463
ODP 1109C,-9.5,151.51,2210,WPac,22.3,54.7,LGM,133.4420989
ODP 1109C,-9.5,151.51,2210,WPac,23.8,47.7,LGM,156.7807958
ODP 1202,24.8,122.5,1274,WPac,0.636364,43.9306,MLH,170.9963595
ODP 1202,24.8,122.5,1274,WPac,0.6364,26.5896,MLH,254.9158646
ODP 1202,24.8,122.5,1274,WPac,0.727273,33.815,MLH,215.8454332
ODP 1202,24.8,122.5,1274,WPac,0.772727,25.7225,MLH,260.0565905
ODP 1202,24.8,122.5,1274,WPac,0.863636,34.3931,MLH,212.9913001
ODP 1202,24.8,122.5,1274,WPac,0.864,18.7861,MLH,305.0927338
ODP 1202,24.8,122.5,1274,WPac,0.909091,34.104,MLH,214.4138645
ODP 1202,24.8,122.5,1274,WPac,1,26.0116,MLH,258.3312019
ODP 1202,24.8,122.5,1274,WPac,1.09091,40.1734,MLH,186.4484874
ODP 1202,24.8,122.5,1274,WPac,1.18182,25.4335,MLH,261.7929003
ODP 1202,24.8,122.5,1274,WPac,1.27273,26.0116,MLH,258.3312019
ODP 1202,24.8,122.5,1274,WPac,1.31818,45.9538,MLH,163.2130439
ODP 1202,24.8,122.5,1274,WPac,1.40909,33.815,MLH,215.8454332
ODP 1202,24.8,122.5,1274,WPac,1.40909,18.7861,MLH,305.0927338
ODP 1202,24.8,122.5,1274,WPac,1.63636,29.1908,MLH,240.0959667
ODP 1202,24.8,122.5,1274,WPac,1.81818,21.9653,MLH,283.556668
ODP 1202,24.8,122.5,1274,WPac,2,33.526,MLH,217.28656
ODP 1202,24.8,122.5,1274,WPac,2.09091,26.0116,MLH,258.3312019
ODP 1202,24.8,122.5,1274,WPac,2.22727,34.6821,MLH,211.5786611
ODP 1202,24.8,122.5,1274,WPac,2.22727,19.0751,MLH,303.0692432
ODP 1202,24.8,122.5,1274,WPac,2.45455,27.4566,MLH,249.8773344
ODP 1202,24.8,122.5,1274,WPac,2.54545,22.2543,MLH,281.6760127
ODP 1202,24.8,122.5,1274,WPac,2.63636,23.1214,MLH,276.1079201
ODP 1202,24.8,122.5,1274,WPac,2.77273,23.6994,MLH,272.4575609
ODP 1202,24.8,122.5,1274,WPac,2.86364,47.1098,MLH,158.9259677
ODP 1202,24.8,122.5,1274,WPac,2.90909,21.3873,MLH,287.3557319
ODP 1202,24.8,122.5,1274,WPac,3.13636,19.6532,MLH,299.061746
ODP 1202,24.8,122.5,1274,WPac,3.13636,31.5029,MLH,227.6480133
ODP 1202,24.8,122.5,1274,WPac,3.5,22.2543,MLH,281.6760127
ODP 1202,24.8,122.5,1274,WPac,3.5,13.8728,MLH,341.6369724
ODP 1202,24.8,122.5,1274,WPac,3.63636,30.0578,MLH,235.3503586
ODP 1202,24.8,122.5,1274,WPac,3.68182,19.0751,MLH,303.0692432
ODP 1202,24.8,122.5,1274,WPac,3.95455,16.763,MLH,319.6412825
ODP 1202,24.8,122.5,1274,WPac,4.04545,25.1445,MLH,263.5408027
ODP 1202,24.8,122.5,1274,WPac,4.09091,17.052,MLH,317.5213003
ODP 1202,24.8,122.5,1274,WPac,4.31818,23.4104,MLH,274.2766677
ODP 1202,24.8,122.5,1274,WPac,4.45455,22.5434,MLH,279.8071864
ODP 1202,24.8,122.5,1274,WPac,4.59091,34.3931,MLH,212.9913001
ODP 1202,24.8,122.5,1274,WPac,4.59091,21.9653,MLH,283.556668
ODP 1202,24.8,122.5,1274,WPac,4.72727,29.1908,MLH,240.0959667
ODP 1202,24.8,122.5,1274,WPac,5.13636,19.0751,MLH,303.0692432
ODP 1202,24.8,122.5,1274,WPac,5.77273,46.2428,MLH,162.1305532
ODP 1202,24.8,122.5,1274,WPac,20.1364,19.0751,LGM,303.0692432
ODP 1202,24.8,122.5,1274,WPac,21.2727,15.6069,LGM,328.264459
ODP 1202,24.8,122.5,1274,WPac,21.6364,12.4277,LGM,353.1960715
ODP 1202,24.8,122.5,1274,WPac,21.9091,13.5838,LGM,343.9179667
ODP 963D,37,13.16,480,Med,0.8,17.8,MLH,312.0993502
ODP 963D,37,13.16,480,Med,0.8,16.7,MLH,320.1052997
ODP 963D,37,13.16,480,Med,0.9,11.1,MLH,364.1605233
ODP 963D,37,13.16,480,Med,0.9,15.9,MLH,326.0565016
ODP 963D,37,13.16,480,Med,1,7.2,MLH,398.3757228
ODP 963D,37,13.16,480,Med,1.1,28.7,MLH,242.824702
ODP 963D,37,13.16,480,Med,1.1,22,MLH,283.3301976
ODP 963D,37,13.16,480,Med,1.2,27,MLH,252.5183044
ODP 963D,37,13.16,480,Med,1.2,15.3,MLH,330.5923993
ODP 963D,37,13.16,480,Med,1.3,17.3,MLH,315.7132904
