Latitude,Longitude,Sample depth - upper (m),Symbiosis,Spinose,Prop
-10.07,-12.82,0.55,Yes,Yes,0.548
-10.07,-12.82,0.57,Yes,Yes,0.549
-10.07,-12.82,0.6,Yes,Yes,0.981
-22.33,11.198,1.1,Yes,Yes,0.022
-22.33,11.198,1.15,Yes,Yes,0.052
-22.33,11.198,1.2,Yes,Yes,0.036
-22.33,11.198,1.25,Yes,Yes,0.025
-22.33,11.198,1.3,Yes,Yes,0.019
-22.33,11.198,1.35,Yes,Yes,0.012
-25.49,11.307,0.52,Yes,Yes,0.026
-25.49,11.307,0.55,Yes,Yes,0.03
-25.49,11.307,0.58,Yes,Yes,0.017
-25.49,11.307,0.6,Yes,Yes,0.004
-35.78,18.45,0.4,Yes,Yes,0.045
-35.78,18.45,0.5,Yes,Yes,0.041
-37.27,-10.1,0.4,Yes,Yes,0.016
-37.27,-10.1,0.45,Yes,Yes,0.006
-37.27,-10.1,0.46,Yes,Yes,0.006
-37.27,-10.1,0.48,Yes,Yes,0.002
-37.27,-10.1,0.5,Yes,Yes,0.035
-37.27,-10.1,0.53,Yes,Yes,0.009
-37.27,-10.1,0.55,Yes,Yes,0.006
-38.68,-25.78,0.73,Yes,Yes,0.004
-6.5823,10.3186,2.18,Undetermined,Undetermined,0
-6.5823,10.3186,2.23,Undetermined,Undetermined,0.0227
-6.5823,10.3186,2.28,Undetermined,Undetermined,0.012
-6.5823,10.3186,2.33,Undetermined,Undetermined,0
-6.5823,10.3186,2.38,Undetermined,Undetermined,0
-6.5823,10.3186,2.43,Undetermined,Undetermined,0
-6.5823,10.3186,2.48,Undetermined,Undetermined,0.0047
-6.5823,10.3186,2.53,Undetermined,Undetermined,0.0098
-6.5823,10.3186,2.58,Undetermined,Undetermined,0.0145
-6.5823,10.3186,2.63,Undetermined,Undetermined,0.0017
-11.7705,11.6819,0.73,Undetermined,Undetermined,0.0323
-11.7705,11.6819,0.78,Undetermined,Undetermined,0.0231
-11.7705,11.6819,0.88,Undetermined,Undetermined,0.0078
-20.104,9.1858,0.93,Undetermined,Undetermined,0.0025
-20.104,9.1858,0.98,Undetermined,Undetermined,0
-20.104,9.1858,1.03,Undetermined,Undetermined,0
-20.104,9.1858,1.08,Undetermined,Undetermined,0.001
-21.88,7.1017,0.28,Undetermined,Undetermined,0.0127
-21.88,7.1017,0.33,Undetermined,Undetermined,0
1.6583,-10.98,0.33,Undetermined,Undetermined,0.0053
1.6583,-10.98,0.38,Undetermined,Undetermined,0.0013
-1.665,-12.4283,0.78,Undetermined,Undetermined,0
-1.665,-12.4283,0.83,Undetermined,Undetermined,0
-1.665,-12.4283,0.93,Undetermined,Undetermined,0
-1.665,-12.4283,1.03,Undetermined,Undetermined,0
-5.7783,-10.75,0.48,Undetermined,Undetermined,0.0025
-5.7783,-10.75,0.53,Undetermined,Undetermined,0
-5.7783,-10.75,0.58,Undetermined,Undetermined,0.0029
-3.5583,-12.58,0.63,Undetermined,Undetermined,0.002
-3.5583,-12.58,0.68,Undetermined,Undetermined,0
-3.815,-14.8967,0.53,Undetermined,Undetermined,0
-3.815,-14.8967,0.58,Undetermined,Undetermined,0
-3.815,-14.8967,0.63,Undetermined,Undetermined,9e-04
-24.69,7.24,0.23,Undetermined,Undetermined,0.0026
-24.69,7.24,0.28,Undetermined,Undetermined,0.0017
-24.0333,5.3067,0.33,Undetermined,Undetermined,0
-24.0333,5.3067,0.38,Undetermined,Undetermined,0
-35.2067,-26.765,0.19,Undetermined,Undetermined,0
-31.6667,-28.6667,0.18,Undetermined,Undetermined,0.0046
-31.6617,-29.6567,0.13,Undetermined,Undetermined,0
1.95,3.5517,0.98,Undetermined,Undetermined,0.0079
1.95,3.5517,1.03,Undetermined,Undetermined,0.0071
1.95,3.5517,1.08,Undetermined,Undetermined,0.0075
1.95,3.5517,1.13,Undetermined,Undetermined,9e-04
1.95,3.5517,1.18,Undetermined,Undetermined,0
-19.5617,11.175,1.23,Undetermined,Undetermined,0
-19.5617,11.175,1.28,Undetermined,Undetermined,0
-19.5617,11.175,1.33,Undetermined,Undetermined,0
-19.5617,11.175,1.38,Undetermined,Undetermined,0
-23.315,12.3767,1.73,Undetermined,Undetermined,0
-23.315,12.3767,1.78,Undetermined,Undetermined,0
-23.315,12.3767,1.83,Undetermined,Undetermined,0
-23.315,12.3767,1.88,Undetermined,Undetermined,0
-23.315,12.3767,1.93,Undetermined,Undetermined,0
-23.315,12.3767,1.98,Undetermined,Undetermined,0
-23.315,12.3767,2.03,Undetermined,Undetermined,0
-23.315,12.3767,2.08,Undetermined,Undetermined,0
-23.315,12.3767,2.13,Undetermined,Undetermined,0
-23.315,12.3767,2.18,Undetermined,Undetermined,0
-23.315,12.3767,2.23,Undetermined,Undetermined,0.003
-23.315,12.3767,2.28,Undetermined,Undetermined,0
-23.315,12.3767,2.33,Undetermined,Undetermined,0
-23.315,12.3767,2.38,Undetermined,Undetermined,0
-23.315,12.3767,2.43,Undetermined,Undetermined,0
-23.315,12.3767,2.48,Undetermined,Undetermined,0
-23.315,12.3767,2.53,Undetermined,Undetermined,0
-29.45,11.75,0.23,Undetermined,Undetermined,0
-29.45,11.75,0.28,Undetermined,Undetermined,0.0033
-30.87,14.3433,0.68,Undetermined,Undetermined,0
-30.87,14.3433,0.73,Undetermined,Undetermined,0
-30.87,14.3433,0.78,Undetermined,Undetermined,0
-31.9,-1.33,0.18,Undetermined,Undetermined,0.0011
-36.06,-8.7783,0.33,Undetermined,Undetermined,0
-36.8333,-14.4033,0.13,Undetermined,Undetermined,0.002
-8.675,-11.845,0.48,Undetermined,Undetermined,0.0057
-8.675,-11.845,0.53,Undetermined,Undetermined,0.0047
-8.675,-11.845,0.58,Undetermined,Undetermined,0.0017
-17.1433,-13.9867,0.38,Undetermined,Undetermined,0.0024
-17.1433,-13.9867,0.43,Undetermined,Undetermined,0.0067
-3.6783,-32.0067,0.33,Undetermined,Undetermined,0
-3.6783,-32.0067,0.38,Undetermined,Undetermined,0.0017
2.3117,-30.6467,0.28,Undetermined,Undetermined,0.0076
2.3117,-30.6467,0.33,Undetermined,Undetermined,6e-04
2.27,-33.01,0.48,Undetermined,Undetermined,0.0026
2.27,-33.01,0.53,Undetermined,Undetermined,0.0035
5.3333,-34.025,0.28,Undetermined,Undetermined,0.001
4.2383,-43.6667,0.48,Undetermined,Undetermined,0.0014
4.2383,-43.6667,0.53,Undetermined,Undetermined,0
4.2383,-43.6667,0.63,Undetermined,Undetermined,0
3.8317,-41.6217,0.38,Undetermined,Undetermined,0.0016
3.8317,-41.6217,0.43,Undetermined,Undetermined,0.0139
-27.9117,-45.8817,0.48,Undetermined,Undetermined,0.0028
-27.9117,-45.8817,0.53,Undetermined,Undetermined,0
-27.9117,-45.8817,0.58,Undetermined,Undetermined,0
-27.9117,-45.8817,0.63,Undetermined,Undetermined,0.0015
-25.5117,-35.9983,0.28,Undetermined,Undetermined,0.0104
-23.0383,-36.6517,0.23,Undetermined,Undetermined,0.0097
-20.8233,-39.8633,0.33,Undetermined,Undetermined,0.0023
-20.8233,-39.8633,0.38,Undetermined,Undetermined,0
-8.1983,-34.265,0.78,Undetermined,Undetermined,0.0052
-8.1983,-34.265,0.83,Undetermined,Undetermined,0
-8.1983,-34.265,0.88,Undetermined,Undetermined,0.0033
-8.1983,-34.265,0.93,Undetermined,Undetermined,0
-8.5283,-34.0217,0.33,Undetermined,Undetermined,0.0056
-8.5283,-34.0217,0.38,Undetermined,Undetermined,0.0062
0.0067,-23.495,0.43,Undetermined,Undetermined,0.0065
0.0067,-23.495,0.48,Undetermined,Undetermined,0
-15.68,-9.455,0.19,Undetermined,Undetermined,0.0026
-15.68,-9.455,0.23,Undetermined,Undetermined,0.0022
-20.3667,-12.7067,0.33,Undetermined,Undetermined,0.0016
-20.3667,-12.7067,0.38,Undetermined,Undetermined,0.0061
-15.5367,-17.0683,0.23,Undetermined,Undetermined,0.0066
-30.8483,-38.3433,0.13,Undetermined,Undetermined,0.0087
-3.6667,-37.7167,1.73,Undetermined,Undetermined,0
-3.6667,-37.7167,1.78,Undetermined,Undetermined,0
-3.6667,-37.7167,1.83,Undetermined,Undetermined,0
-3.6667,-37.7167,1.88,Undetermined,Undetermined,0
-3.6667,-37.7167,1.98,Undetermined,Undetermined,0
-4.295,-37.0917,2.98,Undetermined,Undetermined,0
-4.295,-37.0917,3.03,Undetermined,Undetermined,0
-4.295,-37.0917,3.13,Undetermined,Undetermined,0
-4.295,-37.0917,3.23,Undetermined,Undetermined,0
-4.295,-37.0917,3.33,Undetermined,Undetermined,0
-4.295,-37.0917,3.43,Undetermined,Undetermined,0
-4.295,-37.0917,3.53,Undetermined,Undetermined,0
-7.0533,-34.4633,1.68,Undetermined,Undetermined,0
-7.0533,-34.4633,1.73,Undetermined,Undetermined,0
-7.0533,-34.4633,1.78,Undetermined,Undetermined,0
-7.0533,-34.4633,1.83,Undetermined,Undetermined,6e-04
-7.0117,-34.4417,3.43,Undetermined,Undetermined,0
-7.0117,-34.4417,3.48,Undetermined,Undetermined,0
-7.0117,-34.4417,3.53,Undetermined,Undetermined,0
-7.0117,-34.4417,3.58,Undetermined,Undetermined,0
-22.915,6.0367,0.38,Undetermined,Undetermined,0
-22.915,6.0367,0.43,Undetermined,Undetermined,7e-04
-21.735,5.4217,0.23,Undetermined,Undetermined,9e-04
-3.475,-7.6,0.53,Undetermined,Undetermined,0
-3.475,-7.6,0.58,Undetermined,Undetermined,0
-35.125,17.5433,0.33,Undetermined,Undetermined,0
-35.125,17.5433,0.38,Undetermined,Undetermined,0
-25.25,12.0217,0.83,Undetermined,Undetermined,0
-25.25,12.0217,0.88,Undetermined,Undetermined,0.0037
-25.25,12.0217,0.93,Undetermined,Undetermined,0
-25.25,12.0217,0.98,Undetermined,Undetermined,0
-29.5117,-8.305,0.18,Undetermined,Undetermined,0.0037
-30.8117,-14.7117,0.18,Undetermined,Undetermined,0.0019
-32.2683,-21.9667,0.13,Undetermined,Undetermined,0.0015
-23.825,-16.2583,0.16,Undetermined,Undetermined,0.0011
-24.1433,-14.0433,0.14,Undetermined,Undetermined,0.0151
-24.1433,-14.0433,0.15,Undetermined,Undetermined,0.01
-24.1433,-14.0433,0.16,Undetermined,Undetermined,0.0025
-24.1433,-14.0433,0.17,Undetermined,Undetermined,0.0178
-24.1833,-12.0217,0.16,Undetermined,Undetermined,0.0097
-19.0867,-10.1917,0.18,Undetermined,Undetermined,0.0042
-19.0517,-16.6133,0.1,Undetermined,Undetermined,0.002
-19.0517,-16.6133,0.11,Undetermined,Undetermined,6e-04
-19.0517,-16.6133,0.12,Undetermined,Undetermined,0
-0.2,-23.15,0.48,Undetermined,Undetermined,0
-0.2,-23.15,0.51,Undetermined,Undetermined,0.003
-0.2,-23.15,0.54,Undetermined,Undetermined,0
-0.2,-23.15,0.57,Undetermined,Undetermined,0.003
-0.2,-23.15,0.6,Undetermined,Undetermined,0.005
-0.2,-23.15,0.63,Undetermined,Undetermined,0.003
-1.35,-11.9617,0.3,Undetermined,Undetermined,0
-1.35,-11.9617,0.4,Undetermined,Undetermined,0
-2.2017,5.1017,0.55,Undetermined,Undetermined,0
-2.2017,5.1017,0.65,Undetermined,Undetermined,0
-3.55,-35.23,0.65,Undetermined,Undetermined,0
-3.55,-35.23,0.7,Undetermined,Undetermined,0
-3.55,-35.23,0.76,Undetermined,Undetermined,0
-3.55,-35.23,0.8,Undetermined,Undetermined,0
-3.55,-35.23,0.85,Undetermined,Undetermined,0
-3.55,-35.23,0.5,Undetermined,Undetermined,0.003
-3.55,-35.23,0.52,Undetermined,Undetermined,0
-3.55,-35.23,0.55,Undetermined,Undetermined,0.003
-3.55,-35.23,0.57,Undetermined,Undetermined,0.003
-3.55,-35.23,0.6,Undetermined,Undetermined,0
-3.55,-35.23,0.62,Undetermined,Undetermined,0.003
-5.038,-10.19,0.66,Undetermined,Undetermined,0
-5.038,-10.19,0.69,Undetermined,Undetermined,0
-5.038,-10.19,0.72,Undetermined,Undetermined,0.003
-5.038,-10.19,0.75,Undetermined,Undetermined,0.003
-5.038,-10.19,0.78,Undetermined,Undetermined,0
-10.07,-12.82,0.55,Undetermined,Undetermined,0.003
-10.07,-12.82,0.57,Undetermined,Undetermined,0.006
-10.07,-12.82,0.6,Undetermined,Undetermined,0.011
-22.33,11.198,1.1,Undetermined,Undetermined,0
-22.33,11.198,1.15,Undetermined,Undetermined,0.003
-22.33,11.198,1.2,Undetermined,Undetermined,0
-22.33,11.198,1.25,Undetermined,Undetermined,0
-22.33,11.198,1.3,Undetermined,Undetermined,0
-22.33,11.198,1.35,Undetermined,Undetermined,0
-25.49,11.307,0.52,Undetermined,Undetermined,0.001
-25.49,11.307,0.55,Undetermined,Undetermined,0.001
-25.49,11.307,0.58,Undetermined,Undetermined,0
-25.49,11.307,0.6,Undetermined,Undetermined,0
-35.78,18.45,0.4,Undetermined,Undetermined,0.003
-35.78,18.45,0.5,Undetermined,Undetermined,0
-37.27,-10.1,0.4,Undetermined,Undetermined,0
-37.27,-10.1,0.45,Undetermined,Undetermined,0
-37.27,-10.1,0.46,Undetermined,Undetermined,0
-37.27,-10.1,0.48,Undetermined,Undetermined,0
-37.27,-10.1,0.5,Undetermined,Undetermined,0
-37.27,-10.1,0.53,Undetermined,Undetermined,0
-37.27,-10.1,0.55,Undetermined,Undetermined,0
-38.68,-25.78,0.73,Undetermined,Undetermined,0
-0.2,-23.15,0.48,No,No,0.248
-0.2,-23.15,0.51,No,No,0.305
-0.2,-23.15,0.54,No,No,0.27
-0.2,-23.15,0.57,No,No,0.28
-0.2,-23.15,0.6,No,No,0.357
-0.2,-23.15,0.63,No,No,0.312
-1.35,-11.9617,0.3,No,No,0.094
-1.35,-11.9617,0.4,No,No,0.184
-2.2017,5.1017,0.55,No,No,0.137
-2.2017,5.1017,0.65,No,No,0.148
-3.55,-35.23,0.65,No,No,0.565
-3.55,-35.23,0.7,No,No,0.695
-3.55,-35.23,0.76,No,No,0.607
-3.55,-35.23,0.8,No,No,0.683
-3.55,-35.23,0.85,No,No,0.61
-5.038,-10.19,0.66,No,No,0.08
-5.038,-10.19,0.69,No,No,0.069
-5.038,-10.19,0.72,No,No,0.08
-5.038,-10.19,0.75,No,No,0.092
-5.038,-10.19,0.78,No,No,0.06
-10.07,-12.82,0.55,No,No,0.12
-10.07,-12.82,0.57,No,No,0.095
-10.07,-12.82,0.6,No,No,0.251
-22.33,11.198,1.1,No,No,0.543
-22.33,11.198,1.15,No,No,0.285
-22.33,11.198,1.2,No,No,0.421
-22.33,11.198,1.25,No,No,0.447
-22.33,11.198,1.3,No,No,0.523
-22.33,11.198,1.35,No,No,0.585
-25.49,11.307,0.52,No,No,0.73
-25.49,11.307,0.55,No,No,0.697
-25.49,11.307,0.58,No,No,0.806
-25.49,11.307,0.6,No,No,0.766
-35.78,18.45,0.4,No,No,0.387
-35.78,18.45,0.5,No,No,0.437
-37.27,-10.1,0.4,No,No,0.402
-37.27,-10.1,0.45,No,No,0.318
-37.27,-10.1,0.46,No,No,0.489
-37.27,-10.1,0.48,No,No,0.526
-37.27,-10.1,0.5,No,No,0.384
-37.27,-10.1,0.53,No,No,0.47
-37.27,-10.1,0.55,No,No,0.328
-38.68,-25.78,0.73,No,No,0.585
8.02,139.64,0.324,Yes,No,0.2488
3.53,141.86,0.222,Yes,No,0.34
-1.17,160.01,0.631,Yes,No,0.3512
-1.17,160.01,0.677,Yes,No,0.3501
12.69,119.47,2.775,Yes,No,0.3441
12.69,119.47,2.815,Yes,No,0.3649
12.69,119.47,2.895,Yes,No,0.3765
12.69,119.47,2.975,Yes,No,0.3396
12.69,119.47,3.055,Yes,No,0.3177
12.69,119.47,3.135,Yes,No,0.324
19.8,117.54,9.955,Yes,No,0.492
19.8,117.54,10.035,Yes,No,0.5978
19.8,117.54,10.115,Yes,No,0.6036
19.8,117.54,10.195,Yes,No,0.6729
19.8,117.54,10.275,Yes,No,0.5817
19.8,117.54,10.435,Yes,No,0.6721
19.8,117.54,10.515,Yes,No,0.5415
19.8,117.54,10.595,Yes,No,0.5678
19.8,117.54,10.675,Yes,No,0.6497
19.8,117.54,10.755,Yes,No,0.6102
19.8,117.54,10.835,Yes,No,0.641
19.8,117.54,10.915,Yes,No,0.6192
19.8,117.54,11.075,Yes,No,0.581
19.8,117.54,11.155,Yes,No,0.5342
19.8,117.54,11.235,Yes,No,0.5564
19.8,117.54,11.315,Yes,No,0.5468
19.8,117.54,11.395,Yes,No,0.5709
19.8,117.54,11.475,Yes,No,0.5044
19.8,117.54,11.555,Yes,No,0.5917
19.8,117.54,11.635,Yes,No,0.5676
19.8,117.54,11.715,Yes,No,0.5986
19.8,117.54,11.795,Yes,No,0.6319
19.8,117.54,11.875,Yes,No,0.6053
19.8,117.54,11.955,Yes,No,0.544
19.8,117.54,12.035,Yes,No,0.6023
19.8,117.54,12.115,Yes,No,0.591
19.8,117.54,12.195,Yes,No,0.7474
19.8,117.54,12.275,Yes,No,0.6592
19.8,117.54,12.355,Yes,No,0.5891
19.8,117.54,12.435,Yes,No,0.6129
19.8,117.54,12.515,Yes,No,0.6291
19.8,117.54,12.595,Yes,No,0.6852
19.8,117.54,12.675,Yes,No,0.5478
19.8,117.54,12.755,Yes,No,0.6706
19.8,117.54,12.835,Yes,No,0.5944
19.8,117.54,12.915,Yes,No,0.6392
8.73,109.87,5.475,Yes,No,0.4621
8.73,109.87,5.555,Yes,No,0.4689
8.73,109.87,5.635,Yes,No,0.4837
8.73,109.87,5.715,Yes,No,0.3961
8.73,109.87,5.795,Yes,No,0.4223
8.73,109.87,5.875,Yes,No,0.4268
8.73,109.87,5.955,Yes,No,0.4318
8.73,109.87,6.035,Yes,No,0.3283
8.73,109.87,6.115,Yes,No,0.4191
8.73,109.87,6.195,Yes,No,0.4437
8.73,109.87,6.275,Yes,No,0.431
8.73,109.87,6.355,Yes,No,0.3924
8.73,109.87,6.435,Yes,No,0.4145
8.73,109.87,6.515,Yes,No,0.4873
13.78,110.25,5.09,Yes,No,0.53
13.78,110.25,5.14,Yes,No,0.4585
13.78,110.25,5.19,Yes,No,0.4609
13.78,110.25,5.24,Yes,No,0.5064
13.78,110.25,5.29,Yes,No,0.535
13.78,110.25,5.34,Yes,No,0.4657
13.78,110.25,5.39,Yes,No,0.4591
13.78,110.25,5.44,Yes,No,0.4356
13.78,110.25,5.49,Yes,No,0.4467
13.78,110.25,5.54,Yes,No,0.4104
13.78,110.25,5.59,Yes,No,0.4376
13.78,110.25,5.64,Yes,No,0.446
13.78,110.25,5.69,Yes,No,0.3777
13.78,110.25,5.74,Yes,No,0.3855
13.78,110.25,5.79,Yes,No,0.4413
13.78,110.25,5.84,Yes,No,0.3995
18.75,115.87,1.61,Yes,No,0.5457
18.75,115.87,1.65,Yes,No,0.5622
18.75,115.87,1.69,Yes,No,0.653
18.75,115.87,1.73,Yes,No,0.5804
18.75,115.87,1.77,Yes,No,0.6736
18.75,115.87,1.81,Yes,No,0.6976
18.75,115.87,1.85,Yes,No,0.6453
18.75,115.87,1.89,Yes,No,0.6206
18.75,115.87,1.97,Yes,No,0.6142
18.75,115.87,2.01,Yes,No,0.6452
18.75,115.87,2.05,Yes,No,0.5784
18.75,115.87,2.09,Yes,No,0.6185
18.75,115.87,2.13,Yes,No,0.6771
18.75,115.87,2.17,Yes,No,0.7142
19.78,117.53,3.65,Yes,No,0.6898
19.78,117.53,3.75,Yes,No,0.63
19.78,117.53,3.85,Yes,No,0.5754
19.78,117.53,3.95,Yes,No,0.5612
19.78,117.53,4.05,Yes,No,0.656
19.78,117.53,4.15,Yes,No,0.5504
19.78,117.53,4.25,Yes,No,0.5077
19.78,117.53,4.35,Yes,No,0.5673
19.78,117.53,4.45,Yes,No,0.6816
19.78,117.53,4.55,Yes,No,0.5769
19.78,117.53,4.65,Yes,No,0.5476
19.78,117.53,4.75,Yes,No,0.6677
19.78,117.53,4.85,Yes,No,0.5708
19.78,117.53,4.95,Yes,No,0.7157
19.78,117.53,5.05,Yes,No,0.5821
19.78,117.53,5.15,Yes,No,0.6052
19.78,117.53,5.25,Yes,No,0.6265
19.78,117.53,5.35,Yes,No,0.6467
19.78,117.53,5.45,Yes,No,0.5408
19.78,117.53,5.55,Yes,No,0.6431
19.78,117.53,5.6,Yes,No,0.6441
19.78,117.53,5.65,Yes,No,0.6855
19.78,117.53,5.75,Yes,No,0.6541
19.78,117.53,5.85,Yes,No,0.7958
51.27,167.73,184.5,Yes,No,0
51.27,167.73,190.5,Yes,No,0
51.27,167.73,194.5,Yes,No,0.0025
51.27,167.73,196.5,Yes,No,0.0026
51.27,167.73,197.5,Yes,No,0.0047
51.27,167.73,200.5,Yes,No,0.0062
51.27,167.73,202.5,Yes,No,0.0025
51.27,167.73,205.5,Yes,No,0
51.27,167.73,209.5,Yes,No,0.003
51.2,167.77,116,Yes,No,0
51.2,167.77,120,Yes,No,0
51.2,167.77,123,Yes,No,0
51.2,167.77,126,Yes,No,0
51.2,167.77,130,Yes,No,0.0055
51.2,167.77,133,Yes,No,0
51.2,167.77,136,Yes,No,0
51.2,167.77,140,Yes,No,0
51.2,167.77,143,Yes,No,0
51.2,167.77,145,Yes,No,0
28.15,127.27,169,Yes,No,0.3194
28.15,127.27,171,Yes,No,0.3168
28.15,127.27,173,Yes,No,0.3249
28.15,127.27,175,Yes,No,0.2806
28.15,127.27,177,Yes,No,0.2899
28.15,127.27,180,Yes,No,0.3
28.15,127.27,182,Yes,No,0.314
28.15,127.27,184,Yes,No,0.311
28.15,127.27,186,Yes,No,0.3127
28.15,127.27,188,Yes,No,0.2908
28.15,127.27,191,Yes,No,0.2914
28.15,127.27,193,Yes,No,0.2943
28.15,127.27,195,Yes,No,0.2897
28.15,127.27,197,Yes,No,0.2944
28.15,127.27,199,Yes,No,0.3017
28.15,127.27,201,Yes,No,0.2984
28.15,127.27,204,Yes,No,0.2924
28.15,127.27,206,Yes,No,0.3093
28.15,127.27,208,Yes,No,0.3057
28.15,127.27,210,Yes,No,0.2595
28.15,127.27,212,Yes,No,0.2827
28.15,127.27,215,Yes,No,0.2926
0.61,-86.092,97,Yes,No,0.5929
0.61,-86.092,100,Yes,No,0.6322
0.61,-86.092,102,Yes,No,0.6404
0.61,-86.092,110,Yes,No,0.7178
0.61,-86.092,114,Yes,No,0.6621
0.61,-86.092,118,Yes,No,0.6366
1.202,-83.737,104,Yes,No,0.656
1.202,-83.737,107,Yes,No,0.6744
1.202,-83.737,110,Yes,No,0.7181
1.202,-83.737,113,Yes,No,0.6199
1.202,-83.737,116,Yes,No,0.7036
1.202,-83.737,119,Yes,No,0.6222
-3.05,-90.49,78,Yes,No,0.7467
-3.05,-90.49,81,Yes,No,0.621
-3.05,-90.49,85,Yes,No,0.6567
-3.05,-90.49,88,Yes,No,0.6025
-3.05,-90.49,89,Yes,No,0.6977
-3.05,-90.49,93,Yes,No,0.6997
-3.05,-90.49,97,Yes,No,0.7509
-3.05,-90.49,100,Yes,No,0.6258
-3.05,-90.49,104,Yes,No,0.7408
-3.05,-90.49,108,Yes,No,0.7846
6.45,-85.822,36,Yes,No,0.4422
-1.913,-82.568,76,Yes,No,0.6609
-1.913,-82.568,78,Yes,No,0.63
-1.913,-82.568,82,Yes,No,0.64
-1.913,-82.568,84,Yes,No,0.7203
-1.913,-82.568,86,Yes,No,0.642
-1.913,-82.568,88,Yes,No,0.6282
-1.913,-82.568,90,Yes,No,0.67
-1.913,-82.568,92,Yes,No,0.6698
21.36,-158.19,370,Yes,No,0.0932
21.36,-158.19,374,Yes,No,0.091
21.36,-158.19,378,Yes,No,0.1322
20.12,117.38,875,Yes,No,0.412
20.12,117.38,885,Yes,No,0.433
20.12,117.38,895,Yes,No,0.427
20.12,117.38,905,Yes,No,0.423
20.12,117.38,915,Yes,No,0.338
20.12,117.38,925,Yes,No,0.401
20.12,117.38,935,Yes,No,0.408
14.8,111.53,102.5,Yes,No,0.259
14.8,111.53,112.5,Yes,No,0.248
14.8,111.53,122.5,Yes,No,0.21
42.16,-124.94,259,Yes,No,0.03
42.12,-125.75,275,Yes,No,0.053
42.75,-126.26,168,Yes,No,0.083
42.14,-126.91,140,Yes,No,0.096
42.26,-127.68,22,Yes,No,0.093
41.8,-129,156,Yes,No,0.05
41.68,-130.01,15,Yes,No,0.063
41.58,-130.62,22,Yes,No,0.089
41.54,-131.96,21,Yes,No,0.047
41.33,-132.67,17,Yes,No,0.038
-41.58,-171.5,40,Yes,No,0.4072
-41.58,-171.5,50,Yes,No,0.3059
-27.283,-102.083,16,Yes,No,0.169
-28.75,172.6,40,Yes,No,0.2271
-33.233,168.733,30,Yes,No,0.3216
0.92,-134.32,44,Yes,No,0.4919
-11.18,-162.92,20,Yes,No,0.3516
33.08,158,9,Yes,No,0.6255
1.82,-140.05,40,Yes,No,0.371
-6.13,-140.85,15,Yes,No,0.3883
-14.82,-139.97,30,Yes,No,0.2958
-8.8,-110.8,45,Yes,No,0.4175
-26,169.2,40,Yes,No,0.2688
15.1,124.13,20,Yes,No,0.1
19.08,-170.07,30,Yes,No,0.0529
-19.02,-124.23,10,Yes,No,0.2971
-1.65,-103.63,50,Yes,No,0.3277
-2.85,-126.2,25,Yes,No,0.4157
3.17,-118.47,15,Yes,No,0.5766
-3.58,-83.93,120,Yes,No,0.916
-17.02,-113.52,45,Yes,No,0.2711
-17,-114.18,23,Yes,No,0.4175
-16.93,-121.2,15,Yes,No,0.3894
-16.65,-124.38,15,Yes,No,0.3801
0.87,172,15,Yes,No,0.5226
47.95,168.78,20,Yes,No,0
-1.22,-89.68,250,Yes,No,0.3107
-3.8,-92.08,45,Yes,No,0.6156
37.68,163.03,70,Yes,No,0.6824
2.77,-173.93,20,Yes,No,0.367
0.95,-179.42,40,Yes,No,0.3819
-5.5,166.75,20,Yes,No,0.3444
1.02,160.48,35,Yes,No,0.3634
3.25,159.18,30,Yes,No,0.4381
11.07,138.53,20,Yes,No,0.1155
28.43,139.97,4,Yes,No,0.2201
28.53,134.13,45,Yes,No,0.292
25.42,125.63,40,Yes,No,0.4903
35.32,177.9,25,Yes,No,0.3236
36.47,177.17,32,Yes,No,0.2626
31.57,151.1,1,Yes,No,0.6419
3.33,-101.72,51,Yes,No,0.5783
0.1,-95.65,54,Yes,No,0.7156
-1.63,-104.83,61,Yes,No,0.5796
0.03,-110.48,41,Yes,No,0.5544
2.98,-86.55,30,Yes,No,0.5087
0.1,-86.48,180,Yes,No,0.5971
7.17,-85.15,20,Yes,No,0.5032
-6.38,-106.93,63,Yes,No,0.6513
-16.44,-77.56,49,Yes,No,0.5119
-18.09,-79.04,16,Yes,No,0.5574
-16.44,-77.56,46,Yes,No,0.4516
-16.44,-77.56,50,Yes,No,0.4751
-16.44,-77.56,56,Yes,No,0.5872
-16.01,-76.38,70,Yes,No,0.306
-16.01,-76.38,80,Yes,No,0.4045
8.02,139.64,0.324,No,Yes,0.0947
3.53,141.86,0.222,No,Yes,0.055
-1.17,160.01,0.631,No,Yes,0.1241
-1.17,160.01,0.677,No,Yes,0.1374
12.69,119.47,2.775,No,Yes,0.0968
12.69,119.47,2.815,No,Yes,0.0977
12.69,119.47,2.895,No,Yes,0.0743
12.69,119.47,2.975,No,Yes,0.0475
12.69,119.47,3.055,No,Yes,0.1094
12.69,119.47,3.135,No,Yes,0.0475
19.8,117.54,9.955,No,Yes,0.1169
19.8,117.54,10.035,No,Yes,0.0507
19.8,117.54,10.115,No,Yes,0.0495
19.8,117.54,10.195,No,Yes,0.0514
19.8,117.54,10.275,No,Yes,0.0518
19.8,117.54,10.435,No,Yes,0.0328
19.8,117.54,10.515,No,Yes,0.0711
19.8,117.54,10.595,No,Yes,0.0381
19.8,117.54,10.675,No,Yes,0.0599
