_id,Core,Coring_device,Latitude,Longitude,Water_Depth,Ocean,Sample_depth_upper,Sample_depth_lower,chronozone_level,sedimentation_rate,Publication,added_by,date_of_addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber,Globoturborotalita tenella,Globigerinoides sacculifer,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera,Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beella digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma,Neogloboquadrina incompta,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globoconella inflata,Truncorotalia truncatulinoides,Truncorotalia crassaformis,Truncorotalia crassula,Hirsutella hirsuta,Hirsutella scitula,Menardella menardii,Globorotalia tumida,Globorotalia flexuosa,Hirsutella theyeri,Micro,Other_ID,Other_UnID,Total_Planktics,percent_or_Raw,no_decimals,Total,Current_sum,BFD,Ocean2,sp_rich,rarefy_sr,simpson,simpsonEve,FRic,MorphoAgeAbun,LinAgeAbun
550,V19-308,TW,29.017,-41.4,3197,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,6,4,228,19,9,0,0,35,7,1,25,0,4,1,0,0,0,0,0,0,2,19,27,0,0,10,1,1,0,0,0,40,13,0,451,P,N,Y,100,N,Atlantic,17,15.6417068232503,0.650812494896389,0.168458288317936,1.14880110245878,12.1290977443609,15.5563909774436
551,MIKS14,PC,28.88,-25.4,4225,North_Atlantic,0,0.025,2,NA,Pflaumann_et_al._(in_press),J._Duprat_,25.11.2002,2,5,106,0,39,0,0,14,0,16,8,1,1,0,0,0,10,0,0,0,1,60,48,4,0,3,0,2,0,0,0,31,0,0,351,R,N,Y,NA,N,Atlantic,16,15.5363164168646,0.81115234375,0.330954597166201,1.25702550252434,9.606625,13.33125
552,D11799#1,PC,28.772,-26.457,5270,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,13,10,297,0,55,2,0,19,1,42,0,4,0,28,1,2,35,0,0,0,0,122,39,2,0,1,1,7,0,0,0,37,3,0,721,P,N,Y,100,N,Atlantic,19,15.3916669117409,0.758231071608005,0.217693726391646,1.23949708537413,10.7715418502203,13.6454478707783
553,D11802#1,PC,28.58,-25.315,5275,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,3,3,209,0,54,3,0,12,3,31,0,0,0,22,0,1,6,1,0,0,0,53,25,4,0,1,0,9,1,0,0,21,6,0,463,P,N,Y,100,N,Atlantic,18,16.260951221553,0.7336860670194,0.208609271523179,1.17785301070931,11.3168707482993,14.5866213151927
554,INMD-042BX,BC,28.57,-46.35,3767,North_Atlantic,0,0.05,2,NA,Pflaumann_et_al._(in_press),J._Duprat_,25.11.2002,7,6,204,4,10,0,0,16,2,10,5,2,19,0,2,0,0,0,0,0,0,14,16,1,0,5,2,1,0,0,0,25,0,0,351,R,N,Y,NA,N,Atlantic,18,17.590133003132,0.594885016372464,0.137135277145497,1.22077703391492,12.4452760736196,15.3950920245399
555,V17-1,TW,28.483,-65.05,5024,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,8,22,317,0,18,0,0,12,1,4,1,2,0,1,2,0,3,4,0,0,0,34,39,0,0,9,0,0,0,0,0,13,6,0,495,P,N,Y,100,N,Atlantic,16,14.2320243761958,0.54153096967859,0.136323275655467,1.05432733273,12.1916142557652,13.6050314465409
556,V03-039,TW,28.45,-86.55,647,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,2,0,169,9,26,1,0,6,12,27,53,1,2,0,2,0,13,41,0,0,12,1,11,18,0,4,2,7,3,0,0,35,0,8,465,R,N,Y,NA,Y,Atlantic,22,20.4134153919629,0.800274027986793,0.227584549952971,1.28165668108669,12.3582227488152,16.1727488151659
557,11800-5bx,BC,28.425,-25.795,5273,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,1,13,371,1,43,6,0,13,11,41,0,0,0,34,0,1,20,0,0,0,1,148,14,1,0,1,0,4,2,0,0,32,4,0,758,P,N,Y,100,N,Atlantic,19,14.6720766028212,0.686291919950823,0.167772468401572,1.17785301070931,10.9454407713499,13.3538567493113
558,D11800#2,TW,28.408,-25.812,5270,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,2,2,146,0,26,1,0,4,2,16,2,1,0,27,1,1,4,0,0,0,0,45,13,2,0,1,0,3,0,0,0,17,1,0,316,P,N,Y,100,N,Atlantic,19,18.5671624577373,0.717710092728269,0.186445131730146,1.27132482429538,11.0666555183946,13.5600334448161
559,INMD040,BX,28.35,-47.483,4385,North_Atlantic,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,4,1,196,17,10,0,0,3,10,4,17,0,7,0,0,0,0,0,0,0,0,22,20,0,0,9,0,0,1,0,0,33,2,7,363,R,N,Y,NA,Y,Atlantic,14,13.7098635275958,0.609369086091944,0.182854374514209,1.03967431827998,11.78753894081,14.214953271028
560,GIK15634-1,BC,28.255,-13.395,1218,North_Atlantic,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,2,0,45,2,17,0,0,4,5,229,4,0,2,2,2,0,32,28,0,0,6,22,9,1,0,2,9,0,0,0,0,13,0,0,434,P,N,Y,100,N,Atlantic,19,17.8828004426627,0.679610348238687,0.164273654464278,1.00623875292308,12.4943262411348,21.3056737588652
561,172-1062A,D,28.246,-74.407,4760,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,37,9,225,0,31,0,0,45,8,3,4,4,6,0,0,0,0,4,0,0,6,6,36,0,0,9,0,4,2,0,0,27,23,0,488,P,N,Y,100,N,Atlantic,17,16.7250326368331,0.705859766190503,0.199984642188945,1.23110889070623,12.186993166287,15.49430523918
562,D11803#1,TW,28.16,-25.468,5250,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,3,12,101,0,2,0,0,3,0,6,1,1,0,1,0,0,10,0,0,0,0,146,20,1,0,0,0,4,0,0,0,9,0,0,318,P,N,Y,100,N,Atlantic,14,13.5208765398573,0.666680452021795,0.214294576666238,1.25627412627927,7.76299035369775,9.62250803858521
563,RC09-017,TW,28,-88.983,1265,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,1,3,104,0,14,0,0,11,2,7,10,0,1,0,3,0,2,23,1,0,30,0,32,1,0,0,0,22,12,0,0,15,0,2,296,R,N,Y,NA,Y,Atlantic,18,17.9423406657229,0.815097442221965,0.300458556242618,1.17545537912317,10.8705017921147,13.4521505376344
564,A153-154,TW,28,-38.783,4020,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,1,2,185,21,4,0,0,16,0,5,35,0,6,1,0,0,2,0,0,0,0,41,34,5,0,2,4,0,0,0,0,46,0,0,413,P,N,Y,100,N,Atlantic,16,15.3245894992517,0.704775993237532,0.211703650680029,1.00623875292308,11.4001373626374,14.6590659340659
565,V17-163,-,27.96666667,-34.13333333,5132,North_Atlantic,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,10.02.1999,0,8,291,0,19,0,0,6,0,13,3,2,0,2,0,1,5,1,0,0,1,33,35,4,0,2,0,2,0,0,0,15,0,4,447,R,N,Y,NA,Y,Atlantic,17,15.3497489461391,0.521279151017556,0.122876472868893,1.25702550252434,12.3523831775701,13.8443925233645
566,V26-31,TW,27.93,-47.772,4433,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,2,5,244,7,19,0,0,17,3,7,14,1,1,0,0,0,0,3,0,0,1,27,37,1,0,3,2,0,0,0,0,20,3,0,416,P,N,Y,100,N,Atlantic,18,16.526533145134,0.596472467726558,0.137674758504234,1.04196621576979,12.1393401015228,14.5284263959391
567,V22-219,TW,27.917,-43.633,2582,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,8,4,182,22,8,0,0,12,8,1,24,0,8,0,0,0,0,3,0,0,0,22,20,0,0,11,3,0,0,0,0,24,11,0,372,P,N,Y,100,N,Atlantic,15,14.8059610828524,0.684452947845805,0.211273298899618,0.969990284313655,11.6157738095238,14.7074404761905
568,D11798#3,PC,27.563,-27.652,5210,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,12,285,0,36,0,0,11,3,40,5,2,0,18,0,2,33,0,0,0,1,108,33,1,0,0,0,8,0,0,0,28,0,0,632,P,N,Y,100,N,Atlantic,17,15.0578559547894,0.728595826835969,0.216737748450954,1.25627412627927,10.9982255389718,13.5303482587065
569,GIK15635-2,BC,27.203,-14.66,2610,North_Atlantic,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,0,110,7,20,0,0,20,0,293,8,1,0,5,1,0,58,24,0,0,9,37,18,0,0,1,1,0,0,0,0,41,1,0,656,P,N,Y,100,N,Atlantic,17,14.6467089674745,0.726044972298154,0.214719656380186,1.07821468437921,12.5123786407767,20.6955501618123
570,RC12-007,TW,27.15,-91.55,1942,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,3,5,126,0,10,0,0,12,9,10,6,0,0,0,0,0,0,13,0,0,25,0,38,0,0,1,0,40,9,0,0,16,0,2,325,R,N,Y,NA,Y,Atlantic,14,13.8947168368325,0.784708591072584,0.33177622732105,1.11788557651591,11.0480456026059,13.0918566775244
571,GIK15636-1,BC,27.008,-15.088,2942,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,0,81,10,60,0,0,20,0,236,10,3,0,2,8,0,64,33,0,0,4,46,36,1,0,3,2,1,0,0,0,46,0,0,671,P,N,Y,100,N,Atlantic,19,16.7366336508938,0.80752128,0.273441027389253,1.25702550252434,11.670496,19.6064
572,GIK15637-1,BC,27.005,-18.987,3849,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,12,0,79,3,5,0,0,2,0,104,5,0,0,0,5,5,157,138,0,0,0,146,45,3,0,8,11,0,2,0,0,46,5,0,779,P,N,Y,100,N,Atlantic,17,15.3366713371383,0.841347344717583,0.370769271444296,1.0759227868894,8.95917808219178,12.2343150684932
573,V30-68,TW,26.917,-19.133,3841,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,9,0,125,19,47,0,0,15,7,6,23,2,3,2,3,0,42,0,0,0,2,39,28,3,0,1,2,3,0,0,0,32,11,0,425,P,N,Y,100,N,Atlantic,20,19.3293666070459,0.839922568734026,0.312348840211731,1.25702550252434,10.7868241469816,14.9652230971129
574,11804-4bx,BC,26.872,-27.12,4790,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,4,343,0,60,0,0,9,5,41,7,0,0,10,0,2,21,6,0,0,1,27,17,1,0,1,0,3,0,0,0,73,11,0,644,P,N,Y,100,N,Atlantic,18,15.9045992634074,0.606469402370579,0.141172137287965,1.18504957106821,12.9729662522202,15.797513321492
575,GIK12309-2,BC,26.833,-15.117,2849,North_Atlantic,0,0.01,2,5.7,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,149,13,70,0,0,5,0,173,0,1,0,0,1,0,62,44,0,0,1,54,35,3,0,3,1,0,0,0,0,48,7,0,672,P,N,Y,100,N,Atlantic,15,12.4006418486422,0.822415229030339,0.375407566215552,1.04638694545797,11.2185365853659,17.2924390243902
576,V28-98,TW,26.783,-50.833,4563,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,4,8,231,20,21,0,0,15,11,0,9,0,5,0,0,0,1,1,0,0,1,22,33,1,0,6,3,0,0,0,0,39,7,0,438,P,N,Y,100,N,Atlantic,17,15.7694174106913,0.633251770095793,0.160392129028487,0.977738019101279,11.5209183673469,13.9989795918367
577,V25-24,TW,26.783,-46.7,4083,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,2,206,13,10,0,0,14,3,0,11,0,4,0,0,0,1,1,0,0,1,10,11,0,0,3,0,1,0,0,0,23,9,0,327,P,N,Y,100,N,Atlantic,16,15.7107644265588,0.505683893352812,0.126437312398984,1.15654883724641,12.9633783783784,15.4152027027027
578,V30-67,TW,26.6,-15.15,1953,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,8,0,58,4,33,0,0,9,9,41,25,1,7,4,1,2,52,0,0,0,4,34,15,2,0,0,1,0,0,0,0,24,20,0,352,P,N,Y,100,N,Atlantic,19,18.6360279390747,0.883683662851197,0.452486557241197,1.07797325511235,10.9422580645161,16.2282258064516
579,GIK12307-4,BC,26.4,-14.95,980,North_Atlantic,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,2,0,45,0,8,0,0,0,0,82,0,1,0,0,6,0,88,3,0,0,0,0,4,0,0,0,2,0,0,0,0,12,0,0,257,P,N,Y,100,N,Atlantic,10,NA,0.713727380726916,0.349317375353341,1.00791984139597,13.0344398340249,18.8713692946058
580,RC09-022,TW,26.317,-94.35,1955,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,8,5,157,3,6,0,0,7,15,5,27,2,4,0,0,0,0,14,2,0,48,0,32,0,0,0,1,16,5,0,0,31,0,3,391,R,N,Y,NA,Y,Atlantic,18,17.6494772851046,0.767428540043468,0.238875206639452,1.19814907031026,11.2757983193277,13.349299719888
581,RC10-269,TW,26.3,-89.417,2979,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,6,2,116,1,25,0,0,16,11,4,6,1,3,0,4,0,1,13,0,0,10,0,11,0,0,1,2,12,10,0,1,33,0,3,292,R,N,Y,NA,Y,Atlantic,21,21,0.767791748046875,0.205070436638317,1.26710047924819,12.056328125,15.4328125
582,RC12-005,TW,25.95,-84.867,2946,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,13,4,140,1,21,0,6,30,20,7,10,1,6,0,0,0,1,11,0,0,13,1,7,1,0,0,6,17,3,0,0,31,0,5,355,R,N,Y,NA,Y,Atlantic,21,20.3075366914014,0.779630703314629,0.216087487391835,1.26699489300126,12.0680877742947,15.5830721003135
583,V27-167,-,25.93333333,-26.58333333,5099,North_Atlantic,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,10.02.1999,7,8,93,0,52,2,0,9,3,0,0,0,0,1,0,0,6,6,0,0,2,46,54,4,0,3,0,16,3,0,0,15,0,2,332,R,N,Y,NA,Y,Atlantic,17,16.8354942658316,0.829085411942555,0.34416915536779,1.12637373258075,9.08796825396825,12.1193650793651
584,V30-65,TW,25.917,-19.05,3347,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,7,0,108,16,68,0,0,16,11,3,29,0,2,1,0,0,57,2,0,0,8,59,30,0,0,2,4,9,0,0,0,20,11,0,462,P,N,Y,100,N,Atlantic,18,17.1763661480085,0.862697187928669,0.404620668123634,1.18504957106821,10.1711574074074,14.4222222222222
585,A180-039,TW,25.833,-19.3,942,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,7,0,113,8,67,0,0,16,4,8,33,0,7,0,0,3,34,5,0,0,7,47,37,3,0,0,1,9,0,0,0,34,22,0,464,P,N,Y,100,N,Atlantic,18,17.5869744438034,0.858005392124629,0.39125116359571,1.18440925463079,10.5736919315403,15.0960880195599
586,V30-62,TW,25.833,-16.917,3470,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,1,0,60,6,30,0,0,5,12,81,31,1,0,0,18,12,110,5,0,0,3,45,13,1,0,0,4,0,0,0,0,22,26,0,485,P,N,Y,100,N,Atlantic,18,16.7976334779045,0.859041721398636,0.394127653280083,1.07797325511235,11.7384703196347,17.3936073059361
587,V30-58,TW,25.717,-20.883,3760,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,8,0,159,8,54,1,0,11,7,2,36,1,1,3,0,2,55,1,0,0,3,39,30,4,0,2,0,10,0,0,0,42,21,0,498,P,N,Y,100,N,Atlantic,21,18.9857646826291,0.814697673444381,0.256980300809956,1.27132482429538,11.3254004576659,14.7670480549199
588,V30-59,TW,25.717,-19.517,4492,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,4,1,108,19,30,0,0,9,11,10,22,1,11,5,3,4,57,0,0,0,5,43,17,2,0,0,5,7,0,0,0,23,12,0,405,P,N,Y,100,N,Atlantic,21,20.3698224287128,0.861377219823272,0.343515312262089,1.25627412627927,10.4713101604278,14.2792780748663
589,RC09-024,TW,25.683,-90.733,3424,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,4,0,147,4,39,0,0,6,10,5,8,0,1,0,1,0,0,12,2,0,28,0,18,2,0,0,2,13,8,0,0,15,0,2,327,R,N,Y,NA,Y,Atlantic,18,17.7366315801209,0.741040582726327,0.214533829819533,1.12628419866178,11.6575161290323,14.5120967741935
590,RC09-019,TW,25.6,-94.683,3405,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,12,5,143,2,7,0,1,15,12,6,17,3,1,0,0,0,0,17,2,0,38,0,36,2,0,0,0,5,6,0,0,15,0,3,348,R,N,Y,NA,Y,Atlantic,19,18.5799232033928,0.775261707988981,0.234190526573851,1.19814907031026,11.0131818181818,13.2806060606061
591,V30-61,TW,25.567,-16.833,3170,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,3,0,73,8,42,0,0,13,6,62,38,0,3,5,1,0,93,1,0,0,8,63,22,2,0,1,3,1,0,0,0,27,16,0,485,P,N,Y,100,N,Atlantic,20,18.1235333227025,0.871073820153061,0.387818828257845,1.18504957106821,10.6976785714286,15.9128348214286
592,MIKS13,PC,25.45,-20.33,1615,North_Atlantic,0,0.025,2,NA,Pflaumann_et_al._(in_press),J._Duprat_,25.11.2002,1,0,124,0,52,0,0,4,0,14,6,0,4,2,0,0,47,6,0,0,3,38,25,5,0,4,0,7,0,0,0,7,0,0,349,R,N,Y,NA,N,Atlantic,16,15.7544642487255,0.805393112410656,0.321160267111853,1.18504957106821,10.7257894736842,14.0263157894737
593,RC09-018,TW,25.283,-91.367,3374,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,9,3,159,2,5,0,1,9,10,4,8,2,3,0,0,0,0,22,0,0,19,0,21,1,0,1,0,21,9,0,0,24,0,5,338,R,N,Y,NA,Y,Atlantic,19,18.6437301221922,0.712141682638431,0.182838486064169,1.18986150797205,11.7154045307443,13.3466019417476
594,RC10-270,TW,25.183,-84.75,2816,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,12,1,146,2,55,0,0,27,9,3,2,0,3,0,0,0,0,30,0,0,15,6,15,2,0,0,2,18,8,0,1,15,0,4,376,R,N,Y,NA,Y,Atlantic,19,18.3078822239289,0.787326695384036,0.247476189089214,1.18754649269505,11.5240336134454,15.2694677871148
595,V30-237,TW,25.15,-17.333,2996,North_Atlantic,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,5,0,24,2,2,0,0,4,9,62,6,0,2,1,8,3,152,8,0,0,2,50,12,0,0,1,5,0,0,0,0,15,0,8,381,R,N,Y,NA,Y,Atlantic,19,18.3070881164226,0.761976842170969,0.221119572681129,1.00623875292308,10.3593575418994,14.3600558659218
596,RC09-030,TW,25.05,-88.983,3477,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,9,0,159,1,30,0,0,13,14,3,3,1,3,0,0,0,2,21,0,0,20,0,15,2,0,1,6,16,3,0,0,23,0,4,349,R,N,Y,NA,Y,Atlantic,19,18.5085052743308,0.729640060182863,0.194672254265801,1.23841202092335,11.8950621118012,14.2841614906832
597,V17-162,TW,24.96666667,-28.93333333,5480,North_Atlantic,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,10.02.1999,1,11,175,0,42,10,0,6,1,4,5,3,0,0,0,0,14,10,0,0,2,73,21,12,0,9,0,37,29,0,0,5,0,3,473,R,N,Y,NA,Y,Atlantic,19,17.9053785315274,0.80944386634293,0.276199867919684,1.28165668108669,10.0516559139785,12.5703225806452
598,RC10-268,TW,24.9,-92.467,3625,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,3,1,150,3,10,0,0,14,3,4,8,2,1,0,0,0,0,12,0,0,31,0,33,3,0,0,0,18,4,0,0,13,0,1,314,R,N,Y,NA,Y,Atlantic,17,16.8245028370471,0.7172,0.208003993676679,1.18949904165766,11.4101,13.4303333333333
599,V30-238,TW,24.883,-17.2,2718,North_Atlantic,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,0,0,51,8,26,0,0,8,11,30,25,1,0,1,4,3,73,3,0,0,5,27,7,0,0,0,8,0,0,0,0,18,0,6,315,R,N,Y,NA,Y,Atlantic,17,16.8897523478076,0.866758777057427,0.441481458310524,1.07797325511235,11.2766323024055,16.0766323024055
600,RC09-029,TW,24.85,-90.95,3605,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,13,6,163,1,42,1,0,10,9,3,8,0,4,0,0,0,1,12,0,0,27,0,16,0,0,0,2,27,6,0,0,16,0,5,372,R,N,Y,NA,Y,Atlantic,18,17.2919474407102,0.750740659572568,0.222882542577095,1.19244475624564,11.9952136752137,14.6920227920228
601,A179-15,GC,24.8,-75.917,3109,North_Atlantic,0,0.01,1,14,Pflaumann_et_al._(in_press),U.P,25.11.2002,4,3,173,40,20,0,0,23,4,1,0,0,22,0,0,0,0,3,0,0,0,0,7,0,0,1,0,1,0,0,0,42,0,0,343,P,N,Y,100,N,Atlantic,13,12.7303976457181,0.637691329327661,0.212313651727766,1.08397875061641,11.4483774834437,16.008940397351
602,RC09-025,TW,24.783,-91.45,3576,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,6,1,180,3,42,0,0,12,11,3,12,1,5,0,4,0,2,21,0,0,26,0,14,6,0,1,1,13,13,0,0,48,0,4,429,R,N,Y,NA,Y,Atlantic,21,19.7991535424955,0.744154957820009,0.186124566703727,1.23841202092335,11.9218302387268,14.8307692307692
603,V21-015,TW,24.683,-84.65,3411,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,6,0,135,3,43,0,1,15,18,0,14,2,12,0,1,0,2,10,0,0,11,0,7,1,0,0,1,10,9,0,0,25,0,1,327,R,N,Y,NA,Y,Atlantic,19,18.6395105590671,0.763015860752089,0.222089035639259,1.20642801146968,11.8571428571429,15.635049833887
604,V24-021,TW,24.383,-90.1,3654,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,11,6,134,1,31,0,2,13,12,5,5,2,1,0,0,0,0,19,0,0,19,0,13,1,0,0,2,18,7,0,0,10,0,0,312,R,N,Y,NA,Y,Atlantic,19,18.7086119823274,0.772860839436867,0.231715124846292,1.18949904165766,11.6908278145695,14.3937086092715
605,V12-4,TW,24.267,-53.067,5009,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,5,397,0,31,0,0,9,3,5,0,1,0,0,0,0,0,1,0,0,0,4,9,1,0,1,0,2,0,0,0,11,1,0,481,P,N,Y,100,N,Atlantic,14,12.0023371146791,0.293026402463993,0.101034284275282,1.18894929499367,14.1725105485232,15.4799578059072
606,V30-56,TW,24.117,-19.1,3150,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,1,77,6,70,0,0,8,12,23,26,2,7,2,5,0,84,4,0,0,7,97,24,5,0,1,9,10,0,0,0,28,0,0,513,P,N,Y,100,N,Atlantic,22,20.6674856411862,0.873742161760017,0.360013652127865,1.25702550252434,9.68340206185567,14.0458762886598
607,RC10-267,TW,24.05,-94.383,3749,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,6,4,137,0,31,0,0,13,5,6,9,2,1,0,0,0,1,5,0,0,35,0,32,1,0,0,0,22,8,0,0,18,0,0,336,R,N,Y,NA,Y,Atlantic,17,16.5760465554672,0.773327795577707,0.259509230792919,1.23804955460896,11.3333962264151,13.9823899371069
608,MIKP09,TWG,24.05,-28.93,5390,North_Atlantic,0,0.025,2,NA,Pflaumann_et_al._(in_press),J._Duprat_,25.11.2002,3,5,93,0,57,3,0,11,0,18,5,2,0,2,0,0,13,3,0,0,4,43,35,13,0,0,0,15,1,0,0,23,0,0,349,R,N,Y,NA,N,Atlantic,18,17.7838038256432,0.848677029620987,0.367132335668587,1.2812942147723,10.0125766871166,14.1610429447853
609,A179-013,PC,23.933,-75.75,1847,North_Atlantic,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,5,4,206,34,12,0,0,23,5,0,1,0,11,0,0,0,0,2,0,0,0,0,23,0,0,0,1,0,0,0,0,37,0,0,367,P,N,Y,100,N,Atlantic,12,11.6563287465499,0.579281579365747,0.198073888012092,0.890831461895625,11.8295107033639,15.1211009174312
610,V21-014,TW,23.917,-84.483,2943,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,18,0,135,5,36,0,0,13,5,1,9,0,5,0,1,0,2,14,0,0,2,2,6,2,0,0,2,9,1,0,0,24,0,5,297,R,N,Y,NA,Y,Atlantic,19,19,0.714496547115171,0.184346558388559,1.19513002135278,12.7809328358209,16.3598880597015
611,V03-128,TW,23.75,-92.467,3590,Caribbean,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,7,3,172,0,45,0,0,0,8,7,0,0,2,0,0,0,1,9,0,0,20,0,28,1,0,0,0,21,2,0,0,12,0,0,339,P,N,Y,100,N,Atlantic,14,13.6353373129868,0.684820655651323,0.226628339417926,1.14260971385229,11.8866871165644,14.0257668711656
612,V24-022,TW,23.583,-92.133,3738,Gulf_of_Mexico,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,30.01.2003,15,1,131,0,30,0,2,10,14,6,9,2,3,0,0,0,0,17,0,0,22,0,24,1,0,0,1,25,9,0,0,11,0,4,337,R,N,Y,NA,Y,Atlantic,18,17.5173295233412,0.799641217545619,0.27728036113518,1.18949904165766,11.3922360248447,13.977950310559
