Event,Latitude,Longitude,Elevation [m],SST (1-12) [°C],Symbiosis,Spinose,Depth [m],Relative_Abundance
TET-4G,4.567,-130.617,-4478,26.402,No,Yes,0,0
TET-4G,4.567,-130.617,-4478,26.402,Yes,No,0,0.9811
TET-4G,4.567,-130.617,-4478,26.402,Yes,Yes,0,0.0189
TET-5G,-1.783,-133.733,-4403,25.621,No,No,0,0.0253
TET-5G,-1.783,-133.733,-4403,25.621,No,Yes,0,0
TET-5G,-1.783,-133.733,-4403,25.621,Yes,No,0,0.9747
TET-5G,-1.783,-133.733,-4403,25.621,Yes,Yes,0,0
TET-6G,-2.517,-137.067,-4118,25.884,No,No,0,0.044800000000000006
TET-6G,-2.517,-137.067,-4118,25.884,No,Yes,0,0
TET-6G,-2.517,-137.067,-4118,25.884,Yes,No,0,0.9105
TET-6G,-2.517,-137.067,-4118,25.884,Yes,Yes,0,0.0597
TET-7G,-0.15,-138.85,-4406,25.943,No,No,0.015,0.018799999999999997
TET-7G,-0.15,-138.85,-4406,25.943,No,Yes,0.015,0
TET-7G,-0.15,-138.85,-4406,25.943,Yes,No,0.015,0.94375
TET-7G,-0.15,-138.85,-4406,25.943,Yes,Yes,0.015,0.037250000000000005
TET-8G,2.533,-141.133,-4435,26.631,No,No,0,0.0308
TET-8G,2.533,-141.133,-4435,26.631,No,Yes,0,0
TET-8G,2.533,-141.133,-4435,26.631,Yes,No,0,0.9077000000000001
TET-8G,2.533,-141.133,-4435,26.631,Yes,Yes,0,0.0616
TRI-02G,0.9,-88.017,-2575,23.659,No,No,0,0
TRI-02G,0.9,-88.017,-2575,23.659,No,Yes,0,0
TRI-02G,0.9,-88.017,-2575,23.659,Yes,No,0,0.9788999999999999
TRI-02G,0.9,-88.017,-2575,23.659,Yes,Yes,0,0.042199999999999994
TSDY-10G,8.5,110.5,-1454,28.231,No,No,0,0.027999999999999997
TSDY-10G,8.5,110.5,-1454,28.231,No,Yes,0,0.1401
TSDY-10G,8.5,110.5,-1454,28.231,Yes,No,0,0.6144
TSDY-10G,8.5,110.5,-1454,28.231,Yes,Yes,0,0.2377
TSDY-11G,8.35,110.5,NA,27.56,No,No,0,0.0559
TSDY-11G,8.35,110.5,NA,27.56,No,Yes,0,0.20329999999999998
TSDY-11G,8.35,110.5,NA,27.56,Yes,No,0,0.5643
TSDY-11G,8.35,110.5,NA,27.56,Yes,Yes,0,0.19390000000000002
TSDY-12G,7.5,109.5,-850,28.249,No,No,0,0
TSDY-12G,7.5,109.5,-850,28.249,No,Yes,0,0.1433
TSDY-12G,7.5,109.5,-850,28.249,Yes,No,0,0.7017
TSDY-12G,7.5,109.5,-850,28.249,Yes,Yes,0,0.1548
TSP-97G,-32.03,-139.42,-1361,19.821,No,No,0.04,0.0208
TSP-97G,-32.03,-139.42,-1361,19.821,No,Yes,0.04,0.0417
TSP-97G,-32.03,-139.42,-1361,19.821,Yes,No,0.04,0.7918000000000002
TSP-97G,-32.03,-139.42,-1361,19.821,Yes,Yes,0.04,0.37520000000000003
V02-9,42.467,-54.9,-4702,15.417,No,No,0,0.34130000000000005
V02-9,42.467,-54.9,-4702,15.417,No,Yes,0,0.0443
V02-9,42.467,-54.9,-4702,15.417,Yes,No,0,0.8042999999999999
V02-9,42.467,-54.9,-4702,15.417,Yes,Yes,0,0.0475
V03-128,23.767,-92.47,-3590,26.097,No,No,0,0.0968
V03-128,23.767,-92.47,-3590,26.097,No,Yes,0,0.022799999999999997
V03-128,23.767,-92.47,-3590,26.097,Yes,No,0,0.13140000000000002
V03-128,23.767,-92.47,-3590,26.097,Yes,Yes,0,1.3174000000000001
V04-12,36.85,-21.017,-4500,19.286,No,No,0,0.17309999999999998
V04-12,36.85,-21.017,-4500,19.286,No,Yes,0,0.1057
V04-12,36.85,-21.017,-4500,19.286,Yes,No,0,0.42810000000000004
V04-12,36.85,-21.017,-4500,19.286,Yes,Yes,0,0.5942000000000001
V04-32,35.05,-11.62,-2296,18.948,No,No,0,0.1617
V04-32,35.05,-11.62,-2296,18.948,No,Yes,0,0.11359999999999999
V04-32,35.05,-11.62,-2296,18.948,Yes,No,0,0.3655
V04-32,35.05,-11.62,-2296,18.948,Yes,Yes,0,0.6214
V04-8,37.233,-33.13,-1697,20.037,No,No,0,0.2248
V04-8,37.233,-33.13,-1697,20.037,No,Yes,0,0.14029999999999998
V04-8,37.233,-33.13,-1697,20.037,Yes,No,0,0.2847
V04-8,37.233,-33.13,-1697,20.037,Yes,Yes,0,0.595
V05-1,32.6,-69.5,-5323,23.219,No,No,0,0.07490000000000001
V05-1,32.6,-69.5,-5323,23.219,No,Yes,0,0.22909999999999997
V05-1,32.6,-69.5,-5323,23.219,Yes,No,0,0.47019999999999995
V05-1,32.6,-69.5,-5323,23.219,Yes,Yes,0,0.7568
V05-31,32.283,-65.12,-1597,23.066,No,No,0,0.1465
V05-31,32.283,-65.12,-1597,23.066,No,Yes,0,0.048799999999999996
V05-31,32.283,-65.12,-1597,23.066,Yes,No,0,0.27
V05-31,32.283,-65.12,-1597,23.066,Yes,Yes,0,0.9023
V05-40,32.217,-64.72,-1953,23.054,No,No,0,0.12200000000000001
V05-40,32.217,-64.72,-1953,23.054,No,Yes,0,0.1024
V05-40,32.217,-64.72,-1953,23.054,Yes,No,0,0.14899999999999997
V05-40,32.217,-64.72,-1953,23.054,Yes,Yes,0,1.0084
V06-5,17.567,-63.57,-190,27.373,No,No,0,0.0022
V06-5,17.567,-63.57,-190,27.373,No,Yes,0,0.0207
V06-5,17.567,-63.57,-190,27.373,Yes,No,0,0.08810000000000001
V06-5,17.567,-63.57,-190,27.373,Yes,Yes,0,1.5075999999999998
V07-13,29.283,-79.92,-452,25.939,No,No,0,0.011000000000000001
V07-13,29.283,-79.92,-452,25.939,No,Yes,0,0.023
V07-13,29.283,-79.92,-452,25.939,Yes,No,0,0.3407
V07-13,29.283,-79.92,-452,25.939,Yes,Yes,0,0.9890000000000001
V07-42,38.917,-57.13,-5260,22.157,No,No,0,0.27
V07-42,38.917,-57.13,-5260,22.157,No,Yes,0,0.0181
V07-42,38.917,-57.13,-5260,22.157,Yes,No,0,0.8097999999999999
V07-42,38.917,-57.13,-5260,22.157,Yes,Yes,0,0.2232
V07-53,36.9,-54.03,-5427,22.11,No,No,0,0.1283
V07-53,36.9,-54.03,-5427,22.11,No,Yes,0,0.1814
V07-53,36.9,-54.03,-5427,22.11,Yes,No,0,0.8496000000000001
V07-53,36.9,-54.03,-5427,22.11,Yes,Yes,0,0.35379999999999995
V07-67,34.667,-61.45,-4308,22.514,No,No,0,0.23600000000000002
V07-67,34.667,-61.45,-4308,22.514,No,Yes,0,0.13790000000000002
V07-67,34.667,-61.45,-4308,22.514,Yes,No,0,0.31750000000000006
V07-67,34.667,-61.45,-4308,22.514,Yes,Yes,0,0.6236999999999999
V07-68,40.767,-64.6,-4133,19.534,No,No,0,0.32659999999999995
V07-68,40.767,-64.6,-4133,19.534,No,Yes,0,0.0148
V07-68,40.767,-64.6,-4133,19.534,Yes,No,0,0.8244999999999999
V07-68,40.767,-64.6,-4133,19.534,Yes,Yes,0,0.053000000000000005
V09-31,8.233,-37.87,-4204,27.027,No,No,0,0.011699999999999999
V09-31,8.233,-37.87,-4204,27.027,No,Yes,0,0.0064
V09-31,8.233,-37.87,-4204,27.027,Yes,No,0,0.11370000000000001
V09-31,8.233,-37.87,-4204,27.027,Yes,Yes,0,1.3
V10-88,22.967,-38.2,-4971,24.08,No,No,0,0.0308
V10-88,22.967,-38.2,-4971,24.08,No,Yes,0,0.0021
V10-88,22.967,-38.2,-4971,24.08,Yes,No,0,0.0947
V10-88,22.967,-38.2,-4971,24.08,Yes,Yes,0,1.6394
V10-89,23.033,-43.8,-3523,24.552,No,No,0,0.0614
V10-89,23.033,-43.8,-3523,24.552,No,Yes,0,0.08789999999999999
V10-89,23.033,-43.8,-3523,24.552,Yes,No,0,0.1288
V10-89,23.033,-43.8,-3523,24.552,Yes,Yes,0,1.2412999999999998
V12-122,17,-74.4,-2800,27.552,No,No,0,0.0427
V12-122,17,-74.4,-2800,27.552,No,Yes,0,0.0033
V12-122,17,-74.4,-2800,27.552,Yes,No,0,0.1543
V12-122,17,-74.4,-2800,27.552,Yes,Yes,0,1.2941999999999998
V12-18,-28.7,-34.5,-4021,22.526,No,No,0,0.1173
V12-18,-28.7,-34.5,-4021,22.526,No,Yes,0,0.0339
V12-18,-28.7,-34.5,-4021,22.526,Yes,No,0,0.2173
V12-18,-28.7,-34.5,-4021,22.526,Yes,Yes,0,1.2338
V12-4,24.283,-53.07,-5009,25.563,No,No,0,0.0223
V12-4,24.283,-53.07,-5009,25.563,No,Yes,0,0.0102
V12-4,24.283,-53.07,-5009,25.563,Yes,No,0,0.031400000000000004
V12-4,24.283,-53.07,-5009,25.563,Yes,Yes,0,1.7792
V12-43,-45.32,-57.98,-3880,8.582,No,No,0,0.22920000000000001
V12-43,-45.32,-57.98,-3880,8.582,No,Yes,0,0.1521
V12-43,-45.32,-57.98,-3880,8.582,Yes,No,0,1.1367000000000003
V12-43,-45.32,-57.98,-3880,8.582,Yes,Yes,0,0.0040999999999999995
V12-53,-40.9,-20.38,-3797,12.492,No,No,0,0.2431
V12-53,-40.9,-20.38,-3797,12.492,No,Yes,0,0.2892
V12-53,-40.9,-20.38,-3797,12.492,Yes,No,0,0.7106999999999999
V12-53,-40.9,-20.38,-3797,12.492,Yes,Yes,0,0.0585
V12-56,-36.5,8.1,-3222,16.126,No,No,0,0.22220000000000004
V12-56,-36.5,8.1,-3222,16.126,No,Yes,0,0.1335
V12-56,-36.5,8.1,-3222,16.126,Yes,No,0,0.6972
V12-56,-36.5,8.1,-3222,16.126,Yes,Yes,0,0.2955
V12-66,-22.98,7.017,-2760,19.659,No,No,0,0.2224
V12-66,-22.98,7.017,-2760,19.659,No,Yes,0,0.049699999999999994
V12-66,-22.98,7.017,-2760,19.659,Yes,No,0,0.6381
V12-66,-22.98,7.017,-2760,19.659,Yes,Yes,0,0.42560000000000003
V12-7,11.2,-36.02,-5464,26.208,No,No,0,0.09519999999999999
V12-7,11.2,-36.02,-5464,26.208,No,Yes,0,0.0042
V12-7,11.2,-36.02,-5464,26.208,Yes,No,0,0.2593
V12-7,11.2,-36.02,-5464,26.208,Yes,Yes,0,1.0337
V12-79,-1.517,-11.78,-3823,25.637,No,No,0,0.022400000000000003
V12-79,-1.517,-11.78,-3823,25.637,No,Yes,0,0.0192
V12-79,-1.517,-11.78,-3823,25.637,Yes,No,0,0.2922
V12-79,-1.517,-11.78,-3823,25.637,Yes,Yes,0,1.0491
V12-80,1.75,-16.05,-4918,26.799,No,No,0,0.024900000000000002
V12-80,1.75,-16.05,-4918,26.799,No,Yes,0,0.0025
V12-80,1.75,-16.05,-4918,26.799,Yes,No,0,0.3396
V12-80,1.75,-16.05,-4918,26.799,Yes,Yes,0,0.7575999999999999
V14-100,3.867,65.517,-3682,28.873,No,No,0,0.0879
V14-100,3.867,65.517,-3682,28.873,No,Yes,0,0.0451
V14-100,3.867,65.517,-3682,28.873,Yes,No,0,0.28900000000000003
V14-100,3.867,65.517,-3682,28.873,Yes,Yes,0,0.8989999999999999
V14-101,8.65,58.567,-2849,27.661,No,No,0,0.004699999999999999
V14-101,8.65,58.567,-2849,27.661,No,Yes,0,0.1185
V14-101,8.65,58.567,-2849,27.661,Yes,No,0,0.455
V14-101,8.65,58.567,-2849,27.661,Yes,Yes,0,0.6825
V14-102,10.25,57.183,-3915,27.143,No,No,0,0.0592
V14-102,10.25,57.183,-3915,27.143,No,Yes,0,0.1677
V14-102,10.25,57.183,-3915,27.143,Yes,No,0,1.3647999999999998
V14-102,10.25,57.183,-3915,27.143,Yes,Yes,0,0.5814
V14-103,11.433,56.233,-4232,26.802,No,No,0,0.0525
V14-103,11.433,56.233,-4232,26.802,No,Yes,0,0.5967999999999999
V14-103,11.433,56.233,-4232,26.802,Yes,No,0,1.5337
V14-103,11.433,56.233,-4232,26.802,Yes,Yes,0,1.2451999999999999
V14-104,13.433,53.45,-2670,26.408,No,No,0,0.0195
V14-104,13.433,53.45,-2670,26.408,No,Yes,0,0.18860000000000002
V14-104,13.433,53.45,-2670,26.408,Yes,No,0,0.5085999999999999
V14-104,13.433,53.45,-2670,26.408,Yes,Yes,0,0.49040000000000006
V14-105,14.3,51,-2120,26.9,No,No,0,0.0255
V14-105,14.3,51,-2120,26.9,No,Yes,0,0.2293
V14-105,14.3,51,-2120,26.9,Yes,No,0,0.47519999999999996
V14-105,14.3,51,-2120,26.9,Yes,Yes,0,0.45990000000000003
V14-106,12.867,48.4,-2144,27.601,No,No,0,0.0074
V14-106,12.867,48.4,-2144,27.601,No,Yes,0,0.19310000000000002
V14-106,12.867,48.4,-2144,27.601,Yes,No,0,0.4477
V14-106,12.867,48.4,-2144,27.601,Yes,Yes,0,0.6250000000000001
V14-107,11.85,46.75,-1608,27.944,No,No,0,0.03900000000000001
V14-107,11.85,46.75,-1608,27.944,No,Yes,0,0.2357
V14-107,11.85,46.75,-1608,27.944,Yes,No,0,0.43229999999999996
V14-107,11.85,46.75,-1608,27.944,Yes,Yes,0,0.48559999999999987
V14-108,12.617,45.633,-1176,28.177,No,No,0,0.013199999999999998
V14-108,12.617,45.633,-1176,28.177,No,Yes,0,0.2404
V14-108,12.617,45.633,-1176,28.177,Yes,No,0,0.4844
V14-108,12.617,45.633,-1176,28.177,Yes,Yes,0,0.4892999999999999
V14-4,15.483,-40.52,-4473,25.76,No,No,0,0.026699999999999998
V14-4,15.483,-40.52,-4473,25.76,No,Yes,0,0.0171
V14-4,15.483,-40.52,-4473,25.76,Yes,No,0,0.10350000000000001
V14-4,15.483,-40.52,-4473,25.76,Yes,Yes,0,1.3972
V14-47,-50.77,-42.15,-1690,4.39,No,No,0,0.7073
V14-47,-50.77,-42.15,-1690,4.39,No,Yes,0,0.12710000000000002
V14-47,-50.77,-42.15,-1690,4.39,Yes,No,0,0.27649999999999997
V14-47,-50.77,-42.15,-1690,4.39,Yes,Yes,0,0.013000000000000001
V14-5,0.85,-32.85,-3255,26.991,No,No,0,0.0086
V14-5,0.85,-32.85,-3255,26.991,No,Yes,0,0.0151
V14-5,0.85,-32.85,-3255,26.991,Yes,No,0,0.1537
V14-5,0.85,-32.85,-3255,26.991,Yes,Yes,0,1.3539
V14-7,-2.3,-36.13,-3830,27.16,No,No,0,0.0023
V14-7,-2.3,-36.13,-3830,27.16,No,Yes,0,0.0023
V14-7,-2.3,-36.13,-3830,27.16,Yes,No,0,0.1827
V14-7,-2.3,-36.13,-3830,27.16,Yes,Yes,0,1.3241999999999998
V14-77,-29.63,32.867,-1818,23.432,No,No,0,0.0236
V14-77,-29.63,32.867,-1818,23.432,No,Yes,0,0.0756
V14-77,-29.63,32.867,-1818,23.432,Yes,No,0,0.382
V14-77,-29.63,32.867,-1818,23.432,Yes,Yes,0,0.9233999999999999
V14-81,-28.43,43.783,-3634,22.826,No,No,0,0.029900000000000003
V14-81,-28.43,43.783,-3634,22.826,No,Yes,0,0.05890000000000001
V14-81,-28.43,43.783,-3634,22.826,Yes,No,0,0.39770000000000005
V14-81,-28.43,43.783,-3634,22.826,Yes,Yes,0,1.0506
V14-95,-4.3,64.817,-4513,28.721,No,No,0,0.08839999999999999
V14-95,-4.3,64.817,-4513,28.721,No,Yes,0,0.0329
V14-95,-4.3,64.817,-4513,28.721,Yes,No,0,0.49079999999999996
V14-95,-4.3,64.817,-4513,28.721,Yes,Yes,0,0.5771000000000001
V14-96,-2.833,66.3,-4135,28.913,No,No,0,0.12720000000000004
V14-96,-2.833,66.3,-4135,28.913,No,Yes,0,0.0088
V14-96,-2.833,66.3,-4135,28.913,Yes,No,0,0.6229
V14-96,-2.833,66.3,-4135,28.913,Yes,Yes,0,0.2808
V14-97,-2.433,66.983,-3713,28.913,No,No,0,0.0892
V14-97,-2.433,66.983,-3713,28.913,No,Yes,0,0.0435
V14-97,-2.433,66.983,-3713,28.913,Yes,No,0,0.28309999999999996
V14-97,-2.433,66.983,-3713,28.913,Yes,Yes,0,0.8828
V14-98,-0.633,69.45,-3893,28.822,No,No,0,0.07790000000000001
V14-98,-0.633,69.45,-3893,28.822,No,Yes,0,0.0421
V14-98,-0.633,69.45,-3893,28.822,Yes,No,0,0.5093
V14-98,-0.633,69.45,-3893,28.822,Yes,Yes,0,0.5031
V15-136,-52.18,-49.08,-2514,4.307,No,No,0,0.6836
V15-136,-52.18,-49.08,-2514,4.307,No,Yes,0,0.1953
V15-136,-52.18,-49.08,-2514,4.307,Yes,No,0,0.21259999999999998
V15-136,-52.18,-49.08,-2514,4.307,Yes,Yes,0,0.002
V15-137,-50.38,-47.4,-2681,5.632,No,No,0,0.7853999999999999
V15-137,-50.38,-47.4,-2681,5.632,No,Yes,0,0.1208
V15-137,-50.38,-47.4,-2681,5.632,Yes,No,0,0.1612
V15-137,-50.38,-47.4,-2681,5.632,Yes,Yes,0,0
V15-164,-9.75,-34.4,-3588,27.198,No,No,0,0.0132
V15-164,-9.75,-34.4,-3588,27.198,No,Yes,0,0.028999999999999998
V15-164,-9.75,-34.4,-3588,27.198,Yes,No,0,0.09029999999999999
V15-164,-9.75,-34.4,-3588,27.198,Yes,Yes,0,1.5169
V15-206,30.517,-75.92,-4016,24.602,No,No,0,0.1167
V15-206,30.517,-75.92,-4016,24.602,No,Yes,0,0.0441
V15-206,30.517,-75.92,-4016,24.602,Yes,No,0,0.15980000000000003
V15-206,30.517,-75.92,-4016,24.602,Yes,Yes,0,1.1071999999999997
V15-23,12.583,-88.62,-282,27.788,No,No,0.01,0.015300000000000001
V15-23,12.583,-88.62,-282,27.788,No,Yes,0.01,0.0637
V15-23,12.583,-88.62,-282,27.788,Yes,No,0.01,0.8561
V15-23,12.583,-88.62,-282,27.788,Yes,Yes,0.01,0.0873
V15-29,6.35,-85.28,-1889,27.382,No,No,0.01,0.0196
V15-29,6.35,-85.28,-1889,27.382,No,Yes,0.01,0.044500000000000005
V15-29,6.35,-85.28,-1889,27.382,Yes,No,0.01,0.8261999999999999
V15-29,6.35,-85.28,-1889,27.382,Yes,Yes,0.01,0.15860000000000002
V15-30,4.25,-85.1,-3266,26.626,No,No,0.01,0.031400000000000004
V15-30,4.25,-85.1,-3266,26.626,No,Yes,0.01,0.06280000000000001
V15-30,4.25,-85.1,-3266,26.626,Yes,No,0.01,0.5646
V15-30,4.25,-85.1,-3266,26.626,Yes,Yes,0.01,0.5144
V16-189,-28.83,-41.03,-3781,22.515,No,No,0,0.19729999999999998
V16-189,-28.83,-41.03,-3781,22.515,No,Yes,0,0.0033
V16-189,-28.83,-41.03,-3781,22.515,Yes,No,0,0.3456
V16-189,-28.83,-41.03,-3781,22.515,Yes,Yes,0,1.0178
V16-190,-27.95,-42.45,-2919,23.035,No,No,0,0.14279999999999998
V16-190,-27.95,-42.45,-2919,23.035,No,Yes,0,0.05109999999999999
V16-190,-27.95,-42.45,-2919,23.035,Yes,No,0,0.3348
V16-190,-27.95,-42.45,-2919,23.035,Yes,Yes,0,1.0126
V16-20,17.933,-50.35,-4539,26.294,No,No,0,0.0124
V16-20,17.933,-50.35,-4539,26.294,No,Yes,0,0.0124
V16-20,17.933,-50.35,-4539,26.294,Yes,No,0,0.10940000000000001
V16-20,17.933,-50.35,-4539,26.294,Yes,Yes,0,1.4715
V16-200,1.967,-37.07,-4093,27.129,No,No,0,0.0088
V16-200,1.967,-37.07,-4093,27.129,No,Yes,0,0.0044
V16-200,1.967,-37.07,-4093,27.129,Yes,No,0,0.11320000000000001
V16-200,1.967,-37.07,-4093,27.129,Yes,Yes,0,1.4119
V16-205,15.4,-43.4,-4043,26.01,No,No,0,0.0322
V16-205,15.4,-43.4,-4043,26.01,No,Yes,0,0.010700000000000001
V16-205,15.4,-43.4,-4043,26.01,Yes,No,0,0.16210000000000002
V16-205,15.4,-43.4,-4043,26.01,Yes,Yes,0,1.3243000000000003
V16-206,23.333,-46.48,-3733,24.969,No,No,0,0.015600000000000001
V16-206,23.333,-46.48,-3733,24.969,No,Yes,0,0.0739
V16-206,23.333,-46.48,-3733,24.969,Yes,No,0,0.10300000000000001
V16-206,23.333,-46.48,-3733,24.969,Yes,Yes,0,1.4223000000000001
V16-209,30,-51.87,-4673,23.582,No,No,0,0.1079
V16-209,30,-51.87,-4673,23.582,No,Yes,0,0.0255
V16-209,30,-51.87,-4673,23.582,Yes,No,0,0.2473
V16-209,30,-51.87,-4673,23.582,Yes,Yes,0,1.3012000000000001
V16-21,17.267,-48.42,-3975,26.125,No,No,0,0.013500000000000002
V16-21,17.267,-48.42,-3975,26.125,No,Yes,0,0.024900000000000002
V16-21,17.267,-48.42,-3975,26.125,Yes,No,0,0.12890000000000001
V16-21,17.267,-48.42,-3975,26.125,Yes,Yes,0,1.4262000000000001
V16-227,60.033,-50.83,-3305,3.915,No,No,0,0.98
V16-227,60.033,-50.83,-3305,3.915,No,Yes,0,0
V16-227,60.033,-50.83,-3305,3.915,Yes,No,0,0.013000000000000001
V16-227,60.033,-50.83,-3305,3.915,Yes,Yes,0,0.006999999999999999
V16-23,13.25,-40.67,-4886,26.178,No,No,0,0.0447
V16-23,13.25,-40.67,-4886,26.178,No,Yes,0,0.0033
V16-23,13.25,-40.67,-4886,26.178,Yes,No,0,0.1287
V16-23,13.25,-40.67,-4886,26.178,Yes,Yes,0,1.145
V16-31,-13.07,-24.68,-4424,25.456,No,No,0,0.0344
V16-31,-13.07,-24.68,-4424,25.456,No,Yes,0,0.0021
V16-31,-13.07,-24.68,-4424,25.456,Yes,No,0,0.0971
V16-31,-13.07,-24.68,-4424,25.456,Yes,Yes,0,1.4861000000000002
V16-33,-15.33,-19.72,-4360,24.359,No,No,0,0.0348
V16-33,-15.33,-19.72,-4360,24.359,No,Yes,0,0.0063
V16-33,-15.33,-19.72,-4360,24.359,Yes,No,0,0.1797
V16-33,-15.33,-19.72,-4360,24.359,Yes,Yes,0,1.3525
V16-35,-17.67,-15.1,-3891,23.482,No,No,0.02,0.0545
V16-35,-17.67,-15.1,-3891,23.482,No,Yes,0.02,0.06390000000000001
V16-35,-17.67,-15.1,-3891,23.482,Yes,No,0.02,0.19779999999999998
V16-35,-17.67,-15.1,-3891,23.482,Yes,Yes,0.02,1.1078999999999999
V16-36,-19.37,-11.43,-3329,23.092,No,No,0.02,0.08109999999999999
V16-36,-19.37,-11.43,-3329,23.092,No,Yes,0.02,0.0852
V16-36,-19.37,-11.43,-3329,23.092,Yes,No,0.02,0.34379999999999994
V16-36,-19.37,-11.43,-3329,23.092,Yes,Yes,0.02,0.8930999999999999
V16-37,-21.33,-8.95,-3908,22.62,No,No,0.02,0.1158
V16-37,-21.33,-8.95,-3908,22.62,No,Yes,0.02,0.038599999999999995
V16-37,-21.33,-8.95,-3908,22.62,Yes,No,0.02,0.3539
V16-37,-21.33,-8.95,-3908,22.62,Yes,Yes,0.02,0.9519
V16-39,-24.73,-4.767,-4596,21.121,No,No,0.03,0.1475
V16-39,-24.73,-4.767,-4596,21.121,No,Yes,0.03,0.0151
V16-39,-24.73,-4.767,-4596,21.121,Yes,No,0.03,0.4805
V16-39,-24.73,-4.767,-4596,21.121,Yes,Yes,0.03,0.8556
V16-41,-27.87,-1.1,-4462,20.212,No,No,0,0.22440000000000002
V16-41,-27.87,-1.1,-4462,20.212,No,Yes,0,0.020499999999999997
V16-41,-27.87,-1.1,-4462,20.212,Yes,No,0,0.6657000000000001
V16-41,-27.87,-1.1,-4462,20.212,Yes,Yes,0,0.5554000000000001
V16-50,-33.35,16.433,-2376,17.62,No,No,0,0.1258
V16-50,-33.35,16.433,-2376,17.62,No,Yes,0,0.018600000000000002
V16-50,-33.35,16.433,-2376,17.62,Yes,No,0,1.2783
V16-50,-33.35,16.433,-2376,17.62,Yes,Yes,0,0.1992
V16-64,-46.02,44.367,-2202,5.403,No,No,0,0.35969999999999996
V16-64,-46.02,44.367,-2202,5.403,No,Yes,0,0.3678
V16-64,-46.02,44.367,-2202,5.403,Yes,No,0,0.40510000000000007
V16-64,-46.02,44.367,-2202,5.403,Yes,Yes,0,0
V16-65,-45,45.767,-1618,6.086,No,No,0,0.3456
V16-65,-45,45.767,-1618,6.086,No,Yes,0,0.3367
V16-65,-45,45.767,-1618,6.086,Yes,No,0,0.4590000000000001
V16-65,-45,45.767,-1618,6.086,Yes,Yes,0,0
V16-67,-37.15,43.5,-3643,17.728,No,No,0,0.2257
V16-67,-37.15,43.5,-3643,17.728,No,Yes,0,0.10619999999999999
V16-67,-37.15,43.5,-3643,17.728,Yes,No,0,0.9041
V16-67,-37.15,43.5,-3643,17.728,Yes,Yes,0,0.1598
V16-84,-29.73,79.567,-3938,20.385,No,No,0,0.2069
V16-84,-29.73,79.567,-3938,20.385,No,Yes,0,0.0623
V16-84,-29.73,79.567,-3938,20.385,Yes,No,0,0.5669
V16-84,-29.73,79.567,-3938,20.385,Yes,Yes,0,0.6642
V16-86,-31.05,82.85,-4001,18.621,No,No,0,0.25300000000000006
V16-86,-31.05,82.85,-4001,18.621,No,Yes,0,0.022000000000000002
V16-86,-31.05,82.85,-4001,18.621,Yes,No,0,0.973
V16-86,-31.05,82.85,-4001,18.621,Yes,Yes,0,0.343
V16-87,-31.63,83.8,-4316,18.552,No,No,0,0.228
V16-87,-31.63,83.8,-4316,18.552,No,Yes,0,0.057
V16-87,-31.63,83.8,-4316,18.552,Yes,No,0,0.7830000000000001
V16-87,-31.63,83.8,-4316,18.552,Yes,Yes,0,0.49700000000000005
V16-88,-32.38,84.85,-2855,17.911,No,No,0,0.24199999999999997
V16-88,-32.38,84.85,-2855,17.911,No,Yes,0,0.084
V16-88,-32.38,84.85,-2855,17.911,Yes,No,0,0.7809999999999999
V16-88,-32.38,84.85,-2855,17.911,Yes,Yes,0,0.35700000000000004
V16-93,-30.2,91.717,-2769,19.214,No,No,0,0.2259
V16-93,-30.2,91.717,-2769,19.214,No,Yes,0,0.12450000000000001
V16-93,-30.2,91.717,-2769,19.214,Yes,No,0,0.3515
V16-93,-30.2,91.717,-2769,19.214,Yes,Yes,0,0.7309
V16-94,-28.883,92.833,-3878,20.565,No,No,0,0.2487
V16-94,-28.883,92.833,-3878,20.565,No,Yes,0,0.0572
V16-94,-28.883,92.833,-3878,20.565,Yes,No,0,0.5156000000000001
V16-94,-28.883,92.833,-3878,20.565,Yes,Yes,0,0.6877999999999999
V16-95,-28.017,95.183,-4071,20.294,No,No,0,0.25379999999999997
V16-95,-28.017,95.183,-4071,20.294,No,Yes,0,0.014199999999999999
V16-95,-28.017,95.183,-4071,20.294,Yes,No,0,0.8896999999999999
V16-95,-28.017,95.183,-4071,20.294,Yes,Yes,0,0.5055
V16-96,-31.53,99.25,-2417,17.975,No,No,0,0.20009999999999997
V16-96,-31.53,99.25,-2417,17.975,No,Yes,0,0.1361
V16-96,-31.53,99.25,-2417,17.975,Yes,No,0,0.41239999999999993
V16-96,-31.53,99.25,-2417,17.975,Yes,Yes,0,0.5875
V17-1,28.483,-65.05,-5024,24.787,No,No,0,0.1067
V17-1,28.483,-65.05,-5024,24.787,No,Yes,0,0.008100000000000001
V17-1,28.483,-65.05,-5024,24.787,Yes,No,0,0.17650000000000002
V17-1,28.483,-65.05,-5024,24.787,Yes,Yes,0,1.4258000000000002
V17-144,-40.57,-55.17,-2503,12.067,No,No,0,0.23629999999999995
V17-144,-40.57,-55.17,-2503,12.067,No,Yes,0,0.3479
V17-144,-40.57,-55.17,-2503,12.067,Yes,No,0,0.7059000000000001
V17-144,-40.57,-55.17,-2503,12.067,Yes,Yes,0,0.004
V17-147,-33.15,-49.87,-1545,20.538,No,No,0,0.1618
V17-147,-33.15,-49.87,-1545,20.538,No,Yes,0,0.034300000000000004
